timestamp,EAR,MAR,blinks_per_min,yawns,microsleeps,fatigue
1766080414.8748279,0.276,0.015,0,0,0,0
1766080414.9018323,0.28,0.007,0,0,0,0
1766080414.933675,0.276,0.005,0,0,0,0
1766080414.9621623,0.276,0.004,0,0,0,0
1766080415.010462,0.276,0.003,0,0,0,0
1766080415.0304096,0.277,0.002,0,0,0,0
1766080415.061248,0.278,0.002,0,0,0,0
1766080415.0950272,0.28,0.002,0,0,0,0
1766080415.1317525,0.281,0.002,0,0,0,0
1766080415.1490345,0.282,0.001,0,0,0,0
1766080415.1840994,0.284,0.0,0,0,0,0
1766080415.218038,0.285,0.0,0,0,0,0
1766080415.252639,0.287,0.0,0,0,0,0
1766080415.272688,0.289,0.001,0,0,0,0
1766080415.313641,0.291,0.001,0,0,0,0
1766080415.3397121,0.292,0.001,0,0,0,0
1766080415.3818223,0.293,0.001,0,0,0,0
1766080415.4137192,0.294,0.001,0,0,0,0
1766080415.4449613,0.295,0.001,0,0,0,0
1766080415.478635,0.296,0.001,0,0,0,0
1766080415.5126338,0.297,0.003,0,0,0,0
1766080415.5446472,0.297,0.003,0,0,0,0
1766080415.580239,0.298,0.004,0,0,0,0
1766080415.6124053,0.298,0.003,0,0,0,0
1766080415.6465425,0.298,0.003,0,0,0,0
1766080415.6712317,0.298,0.003,0,0,0,0
1766080415.6942563,0.299,0.003,0,0,0,0
1766080415.7335465,0.299,0.003,0,0,0,0
1766080415.7706535,0.297,0.003,0,0,0,0
1766080415.8050559,0.295,0.003,0,0,0,0
1766080415.8378246,0.294,0.001,0,0,0,0
1766080415.8776336,0.294,0.001,0,0,0,0
1766080415.8931873,0.293,0.0,0,0,0,0
1766080415.933786,0.291,0.001,0,0,0,0
1766080415.9616418,0.29,0.003,0,0,0,0
1766080415.9968004,0.289,0.003,0,0,0,0
1766080416.0338743,0.284,0.003,0,0,0,0
1766080416.0718586,0.262,0.003,0,0,0,0
1766080416.0950496,0.243,0.003,0,0,0,0
1766080416.1366963,0.225,0.003,0,0,0,0
1766080416.163443,0.215,0.003,0,0,0,0
1766080416.1814563,0.209,0.004,0,0,0,0
1766080416.2170784,0.204,0.004,1,0,0,0
1766080416.2587671,0.2,0.003,1,0,0,0
1766080416.2861824,0.196,0.003,1,0,0,0
1766080416.312544,0.195,0.004,1,0,0,0
1766080416.3535378,0.196,0.004,1,0,0,0
1766080416.3880055,0.215,0.004,1,0,0,0
1766080416.426138,0.232,0.006,1,0,0,0
1766080416.4582644,0.247,0.006,1,0,0,0
1766080416.4938245,0.256,0.007,1,0,0,0
1766080416.5216708,0.261,0.007,1,0,0,0
1766080416.556298,0.264,0.007,1,0,0,0
1766080416.590851,0.267,0.009,1,0,0,0
1766080416.6354816,0.27,0.009,1,0,0,0
1766080416.6611545,0.27,0.009,1,0,0,0
1766080416.6803758,0.272,0.009,1,0,0,0
1766080416.7279634,0.275,0.009,1,0,0,0
1766080416.753375,0.275,0.007,1,0,0,0
1766080416.7718563,0.277,0.007,1,0,0,0
1766080416.806707,0.278,0.006,1,0,0,0
1766080416.842696,0.279,0.004,1,0,0,0
1766080416.8855493,0.281,0.004,1,0,0,0
1766080416.919622,0.282,0.003,1,0,0,0
1766080416.9443214,0.283,0.001,1,0,0,0
1766080416.9852955,0.284,0.0,1,0,0,0
1766080417.0176814,0.286,0.0,1,0,0,0
1766080417.0560925,0.286,0.0,1,0,0,0
1766080417.089661,0.287,0.001,1,0,0,0
1766080417.1238103,0.286,0.003,1,0,0,0
1766080417.1516118,0.287,0.005,1,0,0,0
1766080417.1932213,0.286,0.005,1,0,0,0
1766080417.2301037,0.286,0.005,1,0,0,0
1766080417.256087,0.286,0.005,1,0,0,0
1766080417.2840462,0.286,0.005,1,0,0,0
1766080417.3100789,0.286,0.005,1,0,0,0
1766080417.35055,0.285,0.005,1,0,0,0
1766080417.3776355,0.285,0.005,1,0,0,0
1766080417.423425,0.285,0.004,1,0,0,0
1766080417.4552608,0.286,0.002,1,0,0,0
1766080417.4909189,0.288,0.001,1,0,0,0
1766080417.51728,0.291,0.003,1,0,0,0
1766080417.5513217,0.29,0.005,1,0,0,0
1766080417.5820944,0.291,0.006,1,0,0,0
1766080417.6132665,0.291,0.006,1,0,0,0
1766080417.6430295,0.293,0.008,1,0,0,0
1766080417.6749961,0.294,0.008,1,0,0,0
1766080417.6946733,0.294,0.01,1,0,0,0
1766080417.7277772,0.293,0.011,1,0,0,0
1766080417.7692995,0.293,0.012,1,0,0,0
1766080417.8055873,0.291,0.012,1,0,0,0
1766080417.8399076,0.29,0.012,1,0,0,0
1766080417.8655283,0.291,0.012,1,0,0,0
1766080417.9076703,0.291,0.01,1,0,0,0
1766080417.9429154,0.292,0.012,1,0,0,0
1766080417.977244,0.291,0.012,1,0,0,0
1766080418.010261,0.291,0.014,1,0,0,0
1766080418.0522423,0.292,0.013,1,0,0,0
1766080418.0953877,0.294,0.013,1,0,0,0
1766080418.1300542,0.295,0.013,1,0,0,0
1766080418.158564,0.296,0.014,1,0,0,0
1766080418.200875,0.297,0.014,1,0,0,0
1766080418.2352524,0.295,0.014,1,0,0,0
1766080418.2695663,0.295,0.014,1,0,0,0
1766080418.2950094,0.296,0.013,1,0,0,0
1766080418.3349593,0.296,0.011,1,0,0,0
1766080418.3701189,0.296,0.01,1,0,0,0
1766080418.4106116,0.295,0.012,1,0,0,0
1766080418.4392068,0.285,0.012,1,0,0,0
1766080418.4674292,0.266,0.012,1,0,0,0
1766080418.5097868,0.244,0.012,1,0,0,0
1766080418.5393298,0.224,0.012,1,0,0,0
1766080418.5717711,0.212,0.012,1,0,0,0
1766080418.6115553,0.206,0.014,1,0,0,0
1766080418.6533983,0.201,0.014,2,0,0,0
1766080418.6776104,0.198,0.014,2,0,0,0
1766080418.6943433,0.196,0.012,2,0,0,0
1766080418.7365532,0.193,0.011,2,0,0,0
1766080418.7682009,0.2,0.009,2,0,0,0
1766080418.7957323,0.219,0.008,2,0,0,0
1766080418.8371499,0.239,0.007,2,0,0,0
1766080418.874031,0.258,0.006,2,0,0,0
1766080418.9063642,0.271,0.004,2,0,0,0
1766080418.9398975,0.278,0.003,2,0,0,0
1766080418.975276,0.282,0.003,2,0,0,0
1766080419.0090752,0.285,0.004,2,0,0,0
1766080419.0443482,0.287,0.006,2,0,0,0
1766080419.0818875,0.291,0.007,2,0,0,0
1766080419.1150541,0.293,0.007,2,0,0,0
1766080419.1409838,0.294,0.009,2,0,0,0
1766080419.1752884,0.295,0.01,2,0,0,0
1766080419.2024992,0.295,0.011,2,0,0,0
1766080419.227045,0.296,0.011,2,0,0,0
1766080419.2613058,0.294,0.011,2,0,0,0
1766080419.2945704,0.294,0.011,2,0,0,0
1766080419.3282485,0.294,0.01,2,0,0,0
