timestamp,EAR,MAR,blinks_per_min,yawns,microsleeps,fatigue
1766066995.3531702,0.233,0.011,4,0,0,0
1766066995.3972626,0.225,0.009,4,0,0,0
1766066995.4322603,0.217,0.01,4,0,0,0
1766066995.4792886,0.2,0.008,4,0,0,0
1766066995.5258195,0.186,0.008,4,0,0,0
1766066995.5728269,0.173,0.01,4,0,0,0
1766066995.620346,0.166,0.008,4,0,0,0
1766066995.6513443,0.165,0.011,4,0,0,0
1766066995.6838722,0.17,0.011,4,0,0,0
1766066995.7298732,0.17,0.013,4,0,0,0
1766066995.7768846,0.172,0.015,4,0,0,0
1766066995.823436,0.178,0.015,5,0,0,0
1766066995.8714309,0.183,0.015,5,0,0,0
1766066995.9169564,0.195,0.015,5,0,0,0
1766066995.9509702,0.207,0.015,5,0,0,0
1766066995.996476,0.217,0.012,5,0,0,0
1766066996.0514846,0.226,0.015,5,0,0,0
1766066996.0734928,0.229,0.014,5,0,0,0
1766066996.1275983,0.236,0.014,6,0,0,0
1766066996.148581,0.24,0.014,6,0,0,0
1766066996.1861248,0.24,0.012,6,0,0,0
1766066996.2341232,0.241,0.012,6,0,0,0
1766066996.281677,0.24,0.012,6,0,0,0
1766066996.3316853,0.245,0.014,6,0,0,0
1766066996.358682,0.247,0.017,6,0,0,0
1766066996.3952498,0.249,0.017,6,0,0,0
1766066996.4232466,0.252,0.016,6,0,0,0
1766066996.4692793,0.255,0.014,6,0,0,0
1766066996.519785,0.254,0.014,6,0,0,0
1766066996.5507917,0.257,0.014,6,0,0,0
1766066996.5943582,0.258,0.017,6,0,0,0
1766066996.6423678,0.258,0.02,6,0,0,0
1766066996.6899393,0.261,0.017,6,0,0,0
1766066996.7394156,0.258,0.015,6,0,0,0
1766066996.761415,0.258,0.016,6,0,0,0
1766066996.7989929,0.259,0.018,6,0,0,0
1766066996.8459775,0.258,0.019,6,0,0,0
1766066996.891576,0.258,0.022,6,0,0,0
1766066996.924577,0.259,0.022,6,0,0,0
