timestamp,EAR,MAR,blinks_per_min,yawns,microsleeps,fatigue
1766081060.9212096,0.07,0.014,3,0,0,0
1766081060.9703844,0.067,0.012,3,0,0,0
1766081061.0010512,0.066,0.011,3,0,0,0
1766081061.0448928,0.065,0.009,3,0,0,0
1766081061.0911262,0.065,0.008,3,0,0,0
1766081061.1393206,0.066,0.008,3,0,0,0
1766081061.1844208,0.066,0.008,3,0,0,0
1766081061.230826,0.066,0.008,3,0,0,0
1766081061.2782478,0.066,0.008,3,0,0,0
1766081061.3258398,0.066,0.008,3,0,0,0
1766081061.372725,0.065,0.01,3,0,0,0
1766081061.4237924,0.067,0.01,3,0,0,0
1766081061.466172,0.067,0.009,3,0,0,0
1766081061.5120244,0.067,0.01,3,0,0,0
1766081061.5594094,0.068,0.011,3,0,0,0
1766081061.607068,0.067,0.009,3,0,0,0
1766081061.6537244,0.067,0.008,3,0,0,0
1766081061.6989722,0.067,0.009,3,0,0,0
1766081061.745452,0.066,0.008,3,0,0,0
1766081061.7654572,0.065,0.006,3,0,0,0
1766081061.808238,0.064,0.004,3,0,0,0
1766081061.8282886,0.063,0.006,3,0,0,0
1766081061.873014,0.062,0.007,3,0,0,0
1766081061.8967726,0.06,0.006,3,0,0,0
1766081061.9203832,0.059,0.006,3,0,0,0
1766081061.9652894,0.058,0.008,3,0,0,0
1766081061.9873595,0.057,0.008,3,0,0,0
1766081062.0280085,0.057,0.006,3,0,0,0
1766081062.0542119,0.056,0.006,3,0,0,0
1766081062.080551,0.057,0.006,3,0,0,0
1766081062.1299217,0.056,0.006,3,0,0,0
1766081062.1605392,0.056,0.005,3,0,0,0
1766081062.214884,0.055,0.005,3,0,0,0
1766081062.2627683,0.055,0.006,3,0,0,0
1766081062.3090212,0.055,0.006,3,0,0,0
1766081062.339838,0.055,0.006,3,0,0,0
1766081062.38667,0.053,0.006,3,0,0,0
1766081062.436543,0.052,0.008,3,0,0,0
1766081062.4818656,0.053,0.01,3,0,0,0
1766081062.5282943,0.052,0.01,3,0,0,0
1766081062.5757113,0.052,0.01,3,0,0,0
1766081062.6224034,0.051,0.011,3,0,0,0
1766081062.6684525,0.053,0.01,3,0,0,0
1766081062.7189362,0.053,0.008,3,0,0,0
1766081062.7329352,0.053,0.008,3,0,0,0
1766081062.7774158,0.055,0.008,3,0,0,0
1766081062.7990313,0.055,0.008,3,0,0,0
1766081062.8388631,0.056,0.006,3,0,0,0
1766081062.8662796,0.055,0.004,3,0,0,0
1766081062.9026105,0.056,0.004,3,0,0,0
1766081062.9509804,0.056,0.004,3,0,1,14
1766081062.9699,0.056,0.003,3,0,1,14
1766081063.0099225,0.055,0.003,3,0,1,14
1766081063.028404,0.055,0.003,3,0,1,14
1766081063.0715358,0.055,0.003,3,0,1,14
1766081063.09269,0.056,0.001,3,0,1,14
1766081063.1341054,0.056,0.001,3,0,1,14
1766081063.1568017,0.055,0.001,3,0,1,14
1766081063.1957564,0.056,0.003,3,0,1,14
1766081063.2260242,0.056,0.003,3,0,1,14
1766081063.261814,0.055,0.003,3,0,1,14
1766081063.2961016,0.055,0.003,3,0,1,14
1766081063.3282433,0.055,0.003,3,0,1,14
1766081063.3647475,0.054,0.003,3,0,1,14
1766081063.3930483,0.054,0.001,3,0,1,14
1766081063.4255154,0.052,0.003,3,0,1,14
1766081063.453538,0.051,0.003,3,0,1,14
1766081063.48277,0.052,0.003,3,0,1,14
1766081063.53071,0.051,0.001,3,0,1,14
1766081063.5720513,0.051,0.001,3,0,1,14
1766081063.598073,0.051,0.001,3,0,1,14
1766081063.6449695,0.051,0.001,3,0,1,14
1766081063.67413,0.052,0.001,3,0,1,14
1766081063.708132,0.052,0.003,3,0,1,14
1766081063.7561297,0.052,0.003,3,0,1,14
1766081063.7756598,0.052,0.001,3,0,1,14
1766081063.817656,0.052,0.003,3,0,1,14
1766081063.8476567,0.052,0.003,3,0,1,14
1766081063.8785641,0.054,0.004,3,0,1,14
1766081063.9105642,0.054,0.006,3,0,1,14
1766081063.9433415,0.055,0.008,3,0,1,14
1766081063.9766607,0.057,0.008,3,0,1,14
1766081064.0000663,0.056,0.008,3,0,1,14
1766081064.0364237,0.057,0.008,3,0,1,14
1766081064.0667338,0.058,0.008,3,0,1,14
1766081064.1007617,0.058,0.008,3,0,1,14
1766081064.1242523,0.059,0.008,3,0,1,14
1766081064.1666949,0.058,0.008,3,0,1,14
1766081064.1991053,0.056,0.008,3,0,1,14
1766081064.2260597,0.056,0.008,3,0,1,14
1766081064.268533,0.055,0.007,3,0,1,14
1766081064.3174522,0.054,0.009,3,0,1,14
1766081064.351563,0.053,0.011,3,0,1,14
1766081064.3741794,0.051,0.011,3,0,1,14
1766081064.4148145,0.05,0.012,3,0,1,14
1766081064.4479823,0.05,0.014,3,0,1,14
1766081064.4710562,0.049,0.014,3,0,1,14
1766081064.5241773,0.05,0.014,3,0,1,14
1766081064.547673,0.051,0.014,3,0,1,14
1766081064.600052,0.052,0.014,3,0,1,14
1766081064.6250439,0.052,0.013,3,0,1,13
1766081064.6609898,0.053,0.013,3,0,1,13
1766081064.707201,0.055,0.013,3,0,1,13
1766081064.7545605,0.058,0.013,3,0,1,13
1766081064.801703,0.067,0.013,3,0,1,13
1766081064.8480444,0.085,0.013,4,0,1,13
1766081064.8927612,0.102,0.012,4,0,1,13
1766081064.9389014,0.119,0.013,4,0,1,13
1766081064.9882567,0.136,0.012,4,0,1,13
1766081065.0379965,0.155,0.011,4,0,1,13
1766081065.0590906,0.174,0.009,4,0,1,13
1766081065.0995414,0.194,0.008,4,0,1,13
1766081065.145276,0.212,0.008,4,0,1,13
1766081065.193857,0.214,0.006,4,0,1,13
1766081065.222934,0.206,0.006,4,0,1,13
1766081065.2656543,0.19,0.006,4,0,1,13
1766081065.3030195,0.179,0.008,4,0,1,13
1766081065.344558,0.171,0.009,4,0,1,13
1766081065.3757863,0.164,0.009,4,0,1,13
1766081065.4082513,0.158,0.009,4,0,1,13
1766081065.4402025,0.155,0.009,5,0,1,13
1766081065.4728255,0.151,0.01,5,0,1,13
1766081065.5091088,0.149,0.008,5,0,1,13
1766081065.5366836,0.161,0.01,5,0,1,13
1766081065.5707328,0.178,0.01,5,0,1,13
1766081065.6027148,0.195,0.01,5,0,1,13
1766081065.6351063,0.208,0.008,5,0,1,13
1766081065.6799426,0.217,0.006,5,0,1,13
1766081065.7120888,0.224,0.008,5,0,1,13
1766081065.7447207,0.228,0.008,5,0,1,13
1766081065.7753532,0.231,0.008,5,0,1,13
1766081065.8081887,0.233,0.008,5,0,1,13
1766081065.84041,0.236,0.008,5,0,1,13
1766081065.8723392,0.236,0.008,5,0,1,13
1766081065.8978536,0.237,0.008,5,0,1,13
1766081065.9348547,0.237,0.008,5,0,1,13
1766081065.9633636,0.238,0.01,5,0,1,13
1766081066.0011356,0.239,0.01,5,0,1,13
1766081066.048435,0.239,0.01,5,0,1,13
1766081066.0994167,0.241,0.011,5,0,1,13
1766081066.1476378,0.242,0.011,5,0,1,13
1766081066.1697254,0.243,0.01,5,0,1,13
1766081066.2078414,0.244,0.01,5,0,1,13
1766081066.2392476,0.245,0.01,5,0,1,13
1766081066.2858703,0.247,0.009,5,0,1,13
1766081066.33716,0.249,0.007,5,0,1,13
1766081066.3597581,0.25,0.007,5,0,1,13
1766081066.3960483,0.251,0.007,5,0,1,13
1766081066.4431245,0.253,0.007,5,0,1,13
1766081066.4649377,0.254,0.007,5,0,1,13
1766081066.508113,0.253,0.009,5,0,1,12
1766081066.5301387,0.253,0.009,5,0,1,12
1766081066.5713334,0.254,0.009,5,0,1,12
1766081066.5928137,0.254,0.007,5,0,1,12
1766081066.631784,0.253,0.006,5,0,1,12
1766081066.677697,0.252,0.007,5,0,1,12
1766081066.7046065,0.252,0.007,5,0,1,12
1766081066.7545936,0.251,0.007,5,0,1,12
1766081066.801727,0.25,0.008,5,0,1,12
1766081066.847235,0.25,0.008,5,0,1,12
1766081066.8930154,0.25,0.006,5,0,1,12
1766081066.9432504,0.249,0.008,5,0,1,12
1766081066.989013,0.249,0.009,5,0,1,12
1766081067.0370874,0.249,0.011,5,0,1,12
1766081067.0824172,0.249,0.011,5,0,1,12
1766081067.13085,0.25,0.011,5,0,1,12
1766081067.178105,0.251,0.011,5,0,1,12
1766081067.2099037,0.251,0.012,5,0,1,12
1766081067.2301133,0.252,0.01,5,0,1,12
1766081067.2691648,0.252,0.009,5,0,1,12
1766081067.314822,0.253,0.009,5,0,1,12
1766081067.362893,0.254,0.007,5,0,1,12
1766081067.4131866,0.255,0.007,5,0,1,12
1766081067.4348202,0.255,0.007,5,0,1,12
1766081067.472349,0.256,0.009,5,0,1,12
1766081067.5185447,0.248,0.009,5,0,1,12
1766081067.5682685,0.23,0.007,5,0,1,12
1766081067.6156452,0.214,0.006,5,0,1,12
1766081067.642133,0.2,0.007,5,0,1,12
1766081067.6906729,0.191,0.009,5,0,1,12
1766081067.7392464,0.175,0.009,5,0,1,12
1766081067.7704048,0.157,0.013,5,0,1,12
1766081067.817049,0.136,0.027,5,0,1,12
1766081067.8616784,0.115,0.043,5,0,1,12
1766081067.9104397,0.105,0.092,5,0,1,12
1766081067.9544451,0.107,0.149,5,0,1,12
1766081068.0010366,0.121,0.224,6,0,1,12
1766081068.0472307,0.134,0.305,6,0,1,12
1766081068.0944479,0.144,0.384,6,0,1,12
1766081068.1406977,0.148,0.47,6,0,1,12
1766081068.1876032,0.159,0.565,7,0,1,12
1766081068.234498,0.173,0.653,7,0,1,12
1766081068.287842,0.188,0.731,8,0,1,12
1766081068.3296506,0.206,0.802,8,0,1,12
1766081068.3789988,0.215,0.852,8,0,1,12
1766081068.4234552,0.218,0.894,8,0,1,12
1766081068.4743848,0.219,0.918,8,0,1,12
1766081068.5165317,0.22,0.941,8,0,1,12
1766081068.5623786,0.222,0.959,8,0,1,12
1766081068.6108382,0.226,0.972,8,0,1,12
1766081068.6553109,0.227,0.977,8,0,1,11
1766081068.703712,0.228,0.98,8,0,1,11
1766081068.7502134,0.229,0.984,9,0,1,11
1766081068.7980824,0.228,0.998,9,0,1,11
1766081068.8452764,0.227,1.003,9,0,1,11
1766081068.894242,0.225,1.01,9,0,1,11
1766081068.938682,0.224,1.007,9,0,1,11
1766081068.9862866,0.224,1.0,9,0,1,11
1766081069.0345285,0.224,1.005,9,0,1,11
1766081069.081105,0.222,1.007,9,0,1,11
1766081069.125721,0.221,1.013,9,0,1,11
1766081069.1720498,0.221,1.025,9,0,1,11
1766081069.218008,0.221,1.022,9,0,1,11
1766081069.265811,0.222,1.017,9,0,1,11
1766081069.3140342,0.222,1.012,9,0,1,11
1766081069.3643394,0.225,0.991,9,0,1,11
1766081069.409617,0.227,0.963,9,0,1,11
1766081069.455292,0.23,0.913,9,0,1,11
1766081069.5022054,0.229,0.849,9,0,1,11
1766081069.5556195,0.23,0.764,9,0,1,11
1766081069.5765007,0.232,0.676,9,0,1,11
1766081069.6128094,0.235,0.587,9,0,1,11
1766081069.6647656,0.237,0.513,9,1,1,19
1766081069.6822891,0.237,0.434,9,1,1,19
1766081069.7184088,0.239,0.347,9,1,1,19
1766081069.7682374,0.238,0.275,9,1,1,19
1766081069.816137,0.227,0.221,9,1,1,19
1766081069.8602285,0.207,0.184,9,1,1,19
1766081069.9101317,0.195,0.152,9,1,1,19
1766081069.9539616,0.189,0.142,9,1,1,19
1766081069.9979331,0.184,0.134,9,1,1,19
1766081070.0145574,0.182,0.124,10,1,1,19
1766081070.046557,0.18,0.111,10,1,1,19
1766081070.0781116,0.18,0.101,10,1,1,19
1766081070.1096241,0.179,0.099,10,1,1,19
1766081070.1406987,0.18,0.09,10,1,1,19
1766081070.1735127,0.192,0.085,10,1,1,19
1766081070.207871,0.212,0.081,10,1,1,19
1766081070.2553663,0.225,0.079,10,1,1,19
1766081070.3019505,0.23,0.075,10,1,1,19
1766081070.331074,0.233,0.067,10,1,1,19
1766081070.379211,0.235,0.062,10,1,1,19
1766081070.4259002,0.236,0.055,10,1,1,19
1766081070.4608448,0.236,0.046,10,1,1,19
1766081070.482846,0.235,0.039,10,1,1,19
1766081070.5235004,0.233,0.033,10,1,1,19
1766081070.5445507,0.233,0.026,10,1,1,19
1766081070.5898015,0.232,0.022,10,1,1,19
1766081070.6102433,0.231,0.018,10,1,1,19
1766081070.6508718,0.233,0.014,10,1,1,19
1766081070.6729944,0.235,0.014,10,1,1,18
1766081070.711303,0.238,0.012,10,1,1,18
1766081070.736464,0.239,0.011,10,1,1,18
1766081070.7682164,0.241,0.012,10,1,1,18
1766081070.800947,0.243,0.01,10,1,1,18
1766081070.8318522,0.246,0.011,10,1,1,18
1766081070.8671522,0.246,0.009,10,1,1,18
1766081070.8964157,0.248,0.008,10,1,1,18
1766081070.931183,0.251,0.007,10,1,1,18
1766081070.9597294,0.252,0.007,10,1,1,18
1766081070.993636,0.251,0.005,10,1,1,18
1766081071.0405512,0.25,0.005,10,1,1,18
1766081071.0776784,0.25,0.005,10,1,1,18
1766081071.1144218,0.249,0.003,10,1,1,18
