ear,mar,label
0.1901,0.008300000000000002,0
0.1877,0.007200000000000001,0
0.1834,0.0063,0
0.1773,0.005900000000000001,0
0.1702,0.0055000000000000005,0
0.1629,0.0049,0
0.1582,0.004200000000000001,0
0.1573,0.0036000000000000003,0
0.16040000000000001,0.003,0
0.16670000000000001,0.0024000000000000002,0
0.17370000000000002,0.0018000000000000002,0
0.1792,0.0012000000000000001,0
0.18350000000000002,0.0008,0
0.1871,0.0005,0
0.1904,0.00030000000000000003,0
0.19319999999999998,0.0005,0
0.19250000000000003,0.0008,0
0.18770000000000003,0.0010999999999999998,0
0.1794,0.0013999999999999998,0
0.16950000000000004,0.0016999999999999997,0
0.16160000000000002,0.0021000000000000003,0
0.15710000000000002,0.0027,0
0.15539999999999998,0.0033,0
0.155,0.0036000000000000003,0
0.1551,0.0039000000000000007,0
0.1559,0.0039000000000000007,0
0.16060000000000002,0.004000000000000001,0
0.16920000000000002,0.004100000000000001,0
0.1803,0.004200000000000001,0
0.1916,0.004300000000000001,0
0.20139999999999997,0.004300000000000001,0
0.20949999999999996,0.004100000000000001,0
0.2162,0.0041,0
0.2223,0.0043,0
0.22799999999999998,0.0045,0
0.23349999999999999,0.0048000000000000004,0
0.23710000000000003,0.0048000000000000004,0
0.23889999999999997,0.0048000000000000004,0
0.23969999999999997,0.0054,0
0.2404,0.0067,0
0.2408,0.0112,0
0.2408,0.0196,0
0.24029999999999996,0.033,0
0.23899999999999996,0.0529,0
0.23729999999999998,0.07970000000000001,0
0.2343,0.1153,0
0.2306,0.16,0
0.2257,0.2133,0
0.21940000000000004,0.27409999999999995,0
0.21189999999999998,0.34219999999999995,0
0.20380000000000004,0.41339999999999993,0
0.19529999999999997,0.48609999999999987,0
0.1867,0.558,0
0.1785,0.6269,0
0.17040000000000002,0.692,0
0.1636,0.7489,0
0.1573,0.7988,0
0.15199999999999997,0.8417,0
0.14750000000000002,0.8785999999999999,0
0.1438,0.9086000000000001,0
0.14020000000000002,0.9324999999999999,0
0.1367,0.9512,0
0.13340000000000002,0.9657,0
0.13030000000000003,0.9765,0
0.12730000000000002,0.9834999999999999,0
0.12410000000000002,0.9888,0
0.12079999999999999,0.9887999999999998,0
0.118,0.9825999999999999,0
0.1166,0.9673,0
0.11640000000000002,0.9428000000000001,0
0.11739999999999999,0.9100999999999999,0
0.11850000000000001,0.8695,0
0.11939999999999999,0.8208,0
0.12120000000000002,0.7643000000000001,0
0.1234,0.7007000000000001,0
0.1247,0.6314,0
0.12569999999999998,0.5597000000000001,0
0.12569999999999998,0.48819999999999997,0
0.12449999999999999,0.42119999999999996,0
0.1224,0.3619,0
0.12079999999999999,0.3101,0
0.12160000000000001,0.2653,0
0.1243,0.2274,0
0.127,0.19640000000000002,0
0.13069999999999998,0.17250000000000001,0
0.1374,0.15480000000000002,0
0.1465,0.14170000000000002,0
0.15739999999999998,0.1322,0
0.1688,0.12390000000000001,0
0.18050000000000002,0.1149,0
0.1913,0.10529999999999999,0
0.19990000000000002,0.09540000000000001,0
0.2072,0.0854,0
0.21370000000000006,0.07560000000000001,0
0.2189,0.06570000000000001,0
0.22190000000000004,0.055600000000000004,0
0.22310000000000002,0.046400000000000004,0
0.223,0.0379,0
0.2209,0.030800000000000004,0
0.21680000000000002,0.0245,0
0.2113,0.0193,0
0.205,0.015100000000000002,0
0.197,0.012100000000000003,0
0.1876,0.01,0
0.17719999999999997,0.008899999999999998,0
0.16660000000000003,0.0086,0
0.1559,0.0084,0
0.1457,0.008100000000000001,0
0.1391,0.007800000000000001,0
0.13579999999999998,0.0086,0
0.1352,0.0095,0
0.1372,0.010900000000000002,0
0.14229999999999998,0.0122,0
0.1506,0.013500000000000002,0
0.16130000000000003,0.014499999999999999,0
0.1731,0.0156,0
0.18519999999999998,0.017099999999999997,0
0.1965,0.0188,0
0.20570000000000005,0.0203,0
0.2132,0.0204,0
0.219,0.0201,0
0.2232,0.0191,0
0.2259,0.0179,0
0.2266,0.0167,0
0.22590000000000005,0.0157,0
0.22430000000000003,0.014500000000000002,0
0.22200000000000003,0.013799999999999998,0
0.2192,0.013300000000000001,0
0.21589999999999998,0.0132,0
0.21260000000000004,0.013800000000000002,0
0.20929999999999999,0.015,0
0.20580000000000004,0.0174,0
0.2022,0.021300000000000003,0
0.2,0.026600000000000002,0
0.1986,0.033,0
0.19790000000000002,0.040100000000000004,0
0.19860000000000003,0.04580000000000001,0
0.2012,0.051000000000000004,0
0.2052,0.05550000000000001,0
0.20900000000000002,0.05970000000000002,0
0.21259999999999998,0.06340000000000001,0
0.21590000000000004,0.065,0
0.2183,0.06410000000000002,0
0.2186,0.06060000000000001,0
0.21760000000000002,0.054700000000000006,0
0.2156,0.047700000000000006,0
0.2123,0.041400000000000006,0
0.20859999999999998,0.035699999999999996,0
0.20490000000000003,0.030600000000000006,0
0.20260000000000003,0.0258,0
0.2021,0.021200000000000004,0
0.20380000000000004,0.0177,0
0.2084,0.015400000000000002,0
0.2149,0.014400000000000001,0
0.2231,0.014600000000000002,0
0.23279999999999998,0.0162,0
0.24349999999999997,0.0182,0
0.25389999999999996,0.02,0
0.26380000000000003,0.0217,0
0.273,0.023899999999999998,0
0.2813,0.0269,0
0.28800000000000003,0.0303,0
0.29250000000000004,0.0339,0
0.29610000000000003,0.0378,0
0.2983,0.0418,0
0.2982,0.0449,0
0.2958,0.047099999999999996,0
0.29129999999999995,0.0491,0
0.2855,0.0509,0
0.2787,0.0514,0
0.271,0.0503,0
0.2633,0.04840000000000001,0
0.256,0.04590000000000001,0
0.2488,0.042600000000000006,0
0.24220000000000003,0.039200000000000006,0
0.23810000000000003,0.034600000000000006,0
0.2375,0.0304,0
0.2403,0.0263,0
0.24530000000000002,0.0221,0
0.2516,0.018400000000000003,0
0.2589,0.0157,0
0.2664,0.0134,0
0.2738999999999999,0.011500000000000002,0
0.2812,0.01,0
0.2882,0.008500000000000002,0
0.2941,0.008200000000000002,0
0.29779999999999995,0.008000000000000002,0
0.2996,0.007800000000000001,0
0.29999999999999993,0.007800000000000001,0
0.2995,0.0083,0
0.2981999999999999,0.008499999999999999,0
0.2955,0.008499999999999999,0
0.29059999999999997,0.008700000000000001,0
0.28389999999999993,0.0086,0
0.27549999999999997,0.008400000000000001,0
0.266,0.008200000000000002,0
0.2564,0.008000000000000002,0
0.2466,0.0079,0
0.2366,0.007800000000000001,0
0.22610000000000002,0.007200000000000001,0
0.21539999999999998,0.006900000000000001,0
0.20620000000000002,0.007200000000000001,0
0.20049999999999998,0.0076,0
0.1978,0.008400000000000001,0
0.198,0.0093,0
0.1993,0.0102,0
0.2009,0.0111,0
0.20290000000000002,0.012199999999999999,0
0.20509999999999998,0.014300000000000002,0
0.2076,0.0164,0
0.2105,0.0186,0
0.2131,0.0206,0
0.21439999999999998,0.0218,0
0.2149,0.022799999999999997,0
0.21439999999999998,0.023899999999999998,0
0.2137,0.025,0
0.2133,0.0261,0
0.21339999999999998,0.026600000000000002,0
0.2142,0.0251,0
0.21600000000000003,0.024000000000000004,0
0.21820000000000003,0.022300000000000004,0
0.2202,0.0201,0
0.2222,0.018500000000000003,0
0.2238,0.0172,0
0.2254,0.0158,0
0.2274,0.014600000000000002,0
0.2298,0.013500000000000002,0
0.2318,0.0127,0
0.23339999999999997,0.0131,0
0.2344,0.0131,0
0.2351,0.0132,0
0.23650000000000002,0.013500000000000002,0
0.238,0.013599999999999998,0
0.2399,0.013300000000000001,0
0.2419,0.012899999999999998,0
0.2439,0.0121,0
0.2454,0.011200000000000002,0
0.24710000000000001,0.0103,0
0.24860000000000002,0.0091,0
0.2501,0.008200000000000002,0
0.2516,0.0075000000000000015,0
0.2526,0.0068000000000000005,0
0.25339999999999996,0.0062,0
0.2538,0.0059,0
0.25389999999999996,0.005699999999999999,0
0.2533,0.005699999999999999,0
0.25270000000000004,0.005699999999999999,0
0.2521,0.005599999999999999,0
0.252,0.0058,0
0.25220000000000004,0.0060999999999999995,0
0.2526,0.0067,0
0.2515,0.0075,0
0.2486,0.0083,0
0.24420000000000003,0.009,0
0.23969999999999997,0.0099,0
0.23570000000000002,0.0109,0
0.23149999999999998,0.0121,0
0.22679999999999997,0.013600000000000001,0
0.22149999999999997,0.014799999999999999,0
0.21590000000000004,0.015500000000000003,0
0.2098,0.0158,0
0.20659999999999998,0.016000000000000004,0
0.2069,0.016400000000000005,0
0.2105,0.016600000000000004,0
0.2149,0.016400000000000005,0
0.21959999999999996,0.016100000000000003,0
0.22480000000000003,0.015300000000000003,0
0.2306,0.014300000000000002,0
0.2371,0.013399999999999999,0
0.24359999999999998,0.0128,0
0.2509,0.012199999999999999,0
0.2576,0.011699999999999999,0
0.26339999999999997,0.010799999999999999,0
0.2683,0.0103,0
0.273,0.009999999999999998,0
0.2781,0.0099,0
0.2836,0.0105,0
0.2893,0.0115,0
0.2952,0.0127,0
0.30179999999999996,0.0139,0
0.3083,0.0154,0
0.31409999999999993,0.017099999999999997,0
0.3191,0.019200000000000002,0
0.3233,0.0211,0
0.3271,0.023899999999999998,0
0.33009999999999995,0.0263,0
0.3322,0.0279,0
0.33399999999999996,0.028600000000000004,0
0.3348,0.029000000000000005,0
0.3331,0.029500000000000005,0
0.32900000000000007,0.029500000000000005,0
0.32320000000000004,0.028700000000000003,0
0.31650000000000006,0.027800000000000002,0
0.30920000000000003,0.0274,0
0.3014,0.0254,0
0.2929,0.023599999999999996,0
0.2841,0.022399999999999996,0
0.2745,0.021799999999999996,0
0.2649,0.021299999999999996,0
0.2582,0.020699999999999996,0
0.2546,0.020499999999999997,0
0.25329999999999997,0.020999999999999998,0
0.253,0.021099999999999997,0
0.2528,0.019999999999999997,0
0.2526,0.0194,0
0.25270000000000004,0.018600000000000002,0
0.25279999999999997,0.017400000000000002,0
0.2531,0.016,0
0.2535,0.014500000000000002,0
0.2524,0.013000000000000001,0
0.25,0.011200000000000002,0
0.24690000000000004,0.009200000000000002,0
0.24379999999999996,0.007700000000000001,0
0.24130000000000001,0.006900000000000001,0
0.2395,0.0064,0
0.2383,0.0060999999999999995,0
0.2378,0.006,0
0.23789999999999994,0.006,0
0.23850000000000002,0.0060999999999999995,0
0.2385,0.0060999999999999995,0
0.2372,0.0063,0
0.23420000000000002,0.006500000000000001,0
0.23040000000000002,0.0063,0
0.22640000000000002,0.006300000000000002,0
0.22210000000000002,0.0064,0
0.21750000000000003,0.0066,0
0.2129,0.007000000000000001,0
0.2082,0.0073999999999999995,0
0.20380000000000004,0.007599999999999998,0
0.202,0.007899999999999999,0
0.20379999999999998,0.0084,0
0.20929999999999999,0.0089,0
0.2166,0.009699999999999997,0
0.22470000000000004,0.010299999999999998,0
0.23349999999999999,0.010399999999999998,0
0.2428,0.010199999999999999,0
0.25229999999999997,0.0098,0
0.2619,0.010199999999999999,0
0.2711,0.0116,0
0.2787,0.013599999999999998,0
0.2844,0.0162,0
0.28839999999999993,0.019000000000000003,0
0.2915,0.022400000000000003,0
0.2939,0.026500000000000003,0
0.2958,0.0311,0
0.2974,0.0363,0
0.2986,0.042,0
0.2996,0.0467,0
0.3003,0.0506,0
0.30100000000000005,0.05449999999999999,0
0.3014,0.05740000000000001,0
0.3013,0.0605,0
0.2994,0.0625,0
0.29689999999999994,0.0635,0
0.294,0.06480000000000001,0
0.2909,0.06599999999999999,0
0.2878,0.0665,0
0.28470000000000006,0.06699999999999999,0
0.2817,0.06720000000000001,0
0.2787,0.06610000000000002,0
0.2756,0.06480000000000001,0
0.27280000000000004,0.06310000000000002,0
0.27290000000000003,0.0627,0
0.2738,0.06280000000000001,0
0.274,0.0621,0
0.2726,0.06040000000000001,0
0.2696,0.05870000000000001,0
0.26589999999999997,0.0568,0
0.26189999999999997,0.054900000000000004,0
0.2572,0.05329999999999999,0
0.2523,0.0519,0
