timestamp,EAR,MAR,blinks_per_min,yawns,microsleeps,fatigue
1766117438.1410294,0.299,0.11,0,0,0,0
1766117438.183644,0.303,0.09,0,0,0,0
1766117438.215054,0.312,0.06,0,0,0,0
1766117438.246939,0.316,0.053,0,0,0,0
1766117438.2796664,0.314,0.052,0,0,0,0
1766117438.3302133,0.315,0.049,0,0,0,0
1766117438.3795493,0.317,0.049,0,0,0,0
1766117438.402927,0.322,0.047,0,0,0,0
1766117438.4567783,0.323,0.047,0,0,0,0
1766117438.4806652,0.323,0.045,0,0,0,0
1766117438.5267317,0.325,0.041,0,0,0,0
1766117438.5568159,0.329,0.037,0,0,0,0
1766117438.5977175,0.329,0.037,0,0,0,0
1766117438.616712,0.332,0.034,0,0,0,0
1766117438.647716,0.334,0.032,0,0,0,0
1766117438.6832247,0.336,0.029,0,0,0,0
1766117438.7112217,0.336,0.027,0,0,0,0
1766117438.7422225,0.334,0.024,0,0,0,0
1766117438.774737,0.336,0.023,0,0,0,0
1766117438.8067358,0.34,0.019,0,0,0,0
1766117438.8387735,0.342,0.016,0,0,0,0
1766117438.8742912,0.337,0.013,0,0,0,0
1766117438.9243712,0.338,0.013,0,0,0,0
1766117438.9586873,0.336,0.013,0,0,0,0
1766117438.9846826,0.34,0.009,0,0,0,0
1766117439.021304,0.34,0.009,0,0,0,0
1766117439.0523384,0.342,0.006,0,0,0,0
1766117439.0876186,0.342,0.006,0,0,0,0
1766117439.1206,0.339,0.006,0,0,0,0
1766117439.151715,0.337,0.009,0,0,0,0
1766117439.1829386,0.335,0.006,0,0,0,0
1766117439.2159104,0.337,0.006,0,0,0,0
1766117439.277687,0.336,0.006,0,0,0,0
1766117439.2946858,0.338,0.006,0,0,0,0
1766117439.336079,0.34,0.006,0,0,0,0
1766117439.358861,0.342,0.009,0,0,0,0
1766117439.4010177,0.345,0.015,0,0,0,0
1766117439.426009,0.35,0.022,0,0,0,0
1766117439.4523327,0.355,0.029,0,0,0,0
1766117439.4953408,0.361,0.041,0,0,0,0
1766117439.5566537,0.368,0.053,0,0,0,0
1766117439.5811434,0.372,0.06,0,0,0,0
1766117439.6136777,0.378,0.062,0,0,0,0
1766117439.6457887,0.381,0.065,0,0,0,0
1766117439.6814353,0.379,0.067,0,0,0,0
1766117439.7257676,0.377,0.067,0,0,0,0
1766117439.7600229,0.374,0.066,0,0,0,0
1766117439.8014297,0.372,0.063,0,0,0,0
1766117439.825673,0.368,0.058,0,0,0,0
1766117439.861224,0.363,0.05,0,0,0,0
1766117439.8870227,0.358,0.047,0,0,0,0
1766117439.9247847,0.356,0.044,0,0,0,0
1766117439.9498541,0.351,0.051,0,0,0,0
1766117439.9890673,0.344,0.062,0,0,0,0
1766117440.0208528,0.341,0.081,0,0,0,0
1766117440.0474184,0.34,0.093,0,0,0,0
1766117440.084612,0.34,0.102,0,0,0,0
1766117440.1239738,0.336,0.115,0,0,0,0
1766117440.156552,0.334,0.128,0,0,0,0
1766117440.1913586,0.331,0.134,0,0,0,0
1766117440.221066,0.329,0.136,0,0,0,0
1766117440.2522974,0.33,0.142,0,0,0,0
1766117440.2859297,0.33,0.141,0,0,0,0
