timestamp,ear,mar,blink_rate,micro_sleeps,yawns,ml_pred,ml_conf,status
2025-11-16T20:04:17.278967,0.091,0.0,3,0,0,DROWSY,0.996,ALERT
2025-11-16T20:04:17.313923,0.099,0.0,3,0,0,DROWSY,1.0,ALERT
2025-11-16T20:04:17.346041,0.109,0.0,3,0,0,DROWSY,0.859,ALERT
2025-11-16T20:04:17.375603,0.107,0.0,3,0,0,DROWSY,1.0,ALERT
2025-11-16T20:04:17.405358,0.109,0.046,3,0,0,ALERT,0.524,WARNING
2025-11-16T20:04:17.434332,0.095,0.03,3,0,0,DROWSY,0.648,WARNING
2025-11-16T20:04:17.466613,0.104,0.061,3,0,0,DROWSY,0.517,WARNING
2025-11-16T20:04:17.499126,0.114,0.0,3,0,0,DROWSY,0.84,ALERT
2025-11-16T20:04:17.534709,0.11,0.0,3,0,0,DROWSY,0.963,ALERT
2025-11-16T20:04:17.563724,0.098,0.0,3,0,0,DROWSY,0.974,ALERT
2025-11-16T20:04:17.589040,0.102,0.0,3,0,0,DROWSY,1.0,ALERT
2025-11-16T20:04:17.622896,0.085,0.0,3,0,0,DROWSY,1.0,ALERT
2025-11-16T20:04:17.654696,0.095,0.0,3,0,0,ALERT,0.718,ALERT
2025-11-16T20:04:17.686681,0.105,0.0,3,0,0,DROWSY,0.922,ALERT
2025-11-16T20:04:17.715104,0.095,0.0,3,0,0,ALERT,0.782,ALERT
2025-11-16T20:04:17.749624,0.101,0.0,3,0,0,DROWSY,0.53,ALERT
2025-11-16T20:04:17.778530,0.102,0.0,3,0,0,DROWSY,0.992,ALERT
2025-11-16T20:04:17.814993,0.101,0.0,3,0,0,DROWSY,0.58,ALERT
2025-11-16T20:04:17.862658,0.104,0.0,3,0,0,DROWSY,1.0,ALERT
2025-11-16T20:04:17.897728,0.102,0.0,3,0,0,DROWSY,0.972,ALERT
2025-11-16T20:04:17.937586,0.088,0.0,3,0,0,DROWSY,1.0,ALERT
2025-11-16T20:04:17.974910,0.101,0.0,3,0,0,DROWSY,1.0,ALERT
2025-11-16T20:04:18.025093,0.083,0.0,3,0,0,DROWSY,1.0,ALERT
2025-11-16T20:04:18.074825,0.08,0.0,3,0,0,DROWSY,1.0,ALERT
2025-11-16T20:04:18.118151,0.083,0.0,3,0,0,DROWSY,1.0,ALERT
2025-11-16T20:04:18.158803,0.106,0.0,3,0,0,DROWSY,1.0,ALERT
2025-11-16T20:04:18.181648,0.086,0.0,3,0,0,DROWSY,1.0,ALERT
2025-11-16T20:04:18.224612,0.093,0.0,3,0,0,DROWSY,0.578,ALERT
2025-11-16T20:04:18.264612,0.081,0.0,3,0,0,DROWSY,1.0,ALERT
2025-11-16T20:04:18.299278,0.092,0.0,3,0,0,DROWSY,1.0,ALERT
2025-11-16T20:04:18.331249,0.083,0.03,3,0,0,DROWSY,0.928,ALERT
2025-11-16T20:04:18.360122,0.087,0.0,3,0,0,DROWSY,1.0,ALERT
2025-11-16T20:04:18.397654,0.096,0.0,3,0,0,DROWSY,0.998,ALERT
2025-11-16T20:04:18.434524,0.085,0.0,3,0,0,DROWSY,1.0,ALERT
2025-11-16T20:04:18.465915,0.096,0.032,3,0,0,DROWSY,0.868,ALERT
2025-11-16T20:04:18.496329,0.073,0.0,3,0,0,DROWSY,1.0,ALERT
2025-11-16T20:04:18.526726,0.092,0.0,3,0,0,DROWSY,1.0,ALERT
2025-11-16T20:04:18.560251,0.081,0.031,3,0,0,DROWSY,0.996,ALERT
2025-11-16T20:04:18.591152,0.087,0.0,3,0,0,DROWSY,1.0,ALERT
2025-11-16T20:04:18.646062,0.094,0.031,3,0,0,DROWSY,0.697,ALERT
2025-11-16T20:04:18.667320,0.085,0.0,3,0,0,DROWSY,1.0,ALERT
2025-11-16T20:04:18.698028,0.092,0.0,3,0,0,DROWSY,1.0,ALERT
2025-11-16T20:04:18.734355,0.085,0.0,3,0,0,DROWSY,1.0,ALERT
2025-11-16T20:04:18.763682,0.093,0.031,3,0,0,DROWSY,0.612,ALERT
2025-11-16T20:04:18.793179,0.105,0.031,3,0,0,DROWSY,0.936,ALERT
2025-11-16T20:04:18.833065,0.092,0.0,3,0,0,DROWSY,1.0,ALERT
2025-11-16T20:04:18.873282,0.094,0.0,3,0,0,ALERT,0.56,ALERT
2025-11-16T20:04:18.897226,0.092,0.03,3,0,0,DROWSY,0.98,ALERT
2025-11-16T20:04:18.932007,0.081,0.0,3,0,0,DROWSY,0.964,ALERT
2025-11-16T20:04:18.956748,0.086,0.031,3,0,0,DROWSY,0.972,ALERT
2025-11-16T20:04:19.024597,0.079,0.031,3,0,0,DROWSY,0.992,ALERT
2025-11-16T20:04:19.063905,0.094,0.0,3,0,0,DROWSY,0.975,ALERT
2025-11-16T20:04:19.100659,0.098,0.0,3,0,0,DROWSY,1.0,ALERT
2025-11-16T20:04:19.129793,0.104,0.0,3,0,0,DROWSY,0.963,ALERT
2025-11-16T20:04:19.167078,0.093,0.0,3,0,0,DROWSY,0.998,ALERT
2025-11-16T20:04:19.194440,0.096,0.032,3,0,0,DROWSY,0.852,ALERT
2025-11-16T20:04:19.223092,0.088,0.0,3,0,0,DROWSY,1.0,ALERT
2025-11-16T20:04:19.257283,0.081,0.0,3,0,0,ALERT,0.62,ALERT
2025-11-16T20:04:19.294963,0.105,0.0,3,0,0,DROWSY,1.0,ALERT
2025-11-16T20:04:19.318883,0.083,0.0,3,0,0,DROWSY,1.0,ALERT
2025-11-16T20:04:19.363217,0.091,0.067,3,0,0,DROWSY,0.972,ALERT
2025-11-16T20:04:19.407999,0.079,0.032,3,0,0,DROWSY,0.964,ALERT
2025-11-16T20:04:19.445320,0.096,0.0,3,0,0,DROWSY,1.0,ALERT
2025-11-16T20:04:19.470185,0.085,0.0,3,0,0,DROWSY,1.0,ALERT
2025-11-16T20:04:19.516482,0.085,0.0,3,0,0,DROWSY,1.0,ALERT
2025-11-16T20:04:19.560295,0.114,0.0,3,0,0,DROWSY,1.0,ALERT
2025-11-16T20:04:19.615049,0.185,0.0,3,0,0,DROWSY,0.976,ALERT
2025-11-16T20:04:19.652345,0.18,0.0,3,0,0,DROWSY,0.798,ALERT
2025-11-16T20:04:19.686308,0.228,0.0,3,1,0,DROWSY,0.78,ALERT
2025-11-16T20:04:19.720669,0.224,0.033,3,1,0,DROWSY,0.537,ALERT
2025-11-16T20:04:19.762556,0.218,0.034,3,1,0,DROWSY,0.752,ALERT
2025-11-16T20:04:19.783015,0.219,0.0,3,1,0,ALERT,0.888,ALERT
2025-11-16T20:04:19.822393,0.138,0.032,3,1,0,ALERT,0.516,ALERT
2025-11-16T20:04:19.844867,0.088,0.0,3,1,0,DROWSY,1.0,ALERT
2025-11-16T20:04:19.881692,0.16,0.032,3,1,0,ALERT,0.88,ALERT
2025-11-16T20:04:19.911465,0.208,0.033,4,1,0,DROWSY,0.548,ALERT
2025-11-16T20:04:19.946076,0.264,0.0,4,1,0,ALERT,0.988,ALERT
2025-11-16T20:04:19.989755,0.26,0.033,4,1,0,ALERT,0.729,ALERT
2025-11-16T20:04:20.034306,0.245,0.032,4,1,0,ALERT,0.64,ALERT
2025-11-16T20:04:20.084024,0.275,0.0,4,1,0,ALERT,0.988,ALERT
2025-11-16T20:04:20.115914,0.297,0.0,4,1,0,ALERT,0.67,ALERT
2025-11-16T20:04:20.155965,0.283,0.0,4,1,0,ALERT,0.905,ALERT
2025-11-16T20:04:20.181416,0.27,0.032,4,1,0,ALERT,0.988,ALERT
2025-11-16T20:04:20.222172,0.27,0.0,4,1,0,ALERT,0.956,ALERT
2025-11-16T20:04:20.268833,0.286,0.0,4,1,0,ALERT,0.786,ALERT
2025-11-16T20:04:20.312809,0.262,0.0,4,1,0,DROWSY,0.658,ALERT
2025-11-16T20:04:20.360821,0.286,0.0,4,1,0,ALERT,0.598,ALERT
2025-11-16T20:04:20.411843,0.274,0.0,4,1,0,ALERT,0.502,ALERT
2025-11-16T20:04:20.458734,0.261,0.031,4,1,0,ALERT,0.956,ALERT
2025-11-16T20:04:20.523148,0.28,0.189,4,1,0,ALERT,1.0,ALERT
2025-11-16T20:04:20.567223,0.277,0.094,4,1,0,ALERT,0.924,ALERT
2025-11-16T20:04:20.613441,0.257,0.154,4,1,0,ALERT,0.876,ALERT
2025-11-16T20:04:20.662730,0.276,0.189,4,1,0,ALERT,0.996,ALERT
2025-11-16T20:04:20.706787,0.3,0.282,4,1,0,ALERT,0.812,ALERT
2025-11-16T20:04:20.745724,0.281,0.367,4,1,0,ALERT,0.676,ALERT
2025-11-16T20:04:20.796813,0.292,0.417,4,1,0,DROWSY,0.676,ALERT
2025-11-16T20:04:20.846769,0.291,0.455,4,1,0,DROWSY,0.96,ALERT
2025-11-16T20:04:20.891041,0.294,0.469,4,1,0,DROWSY,0.94,ALERT
2025-11-16T20:04:20.943278,0.267,0.533,4,1,0,ALERT,0.516,ALERT
2025-11-16T20:04:20.985044,0.285,0.587,4,1,0,DROWSY,0.9,ALERT
2025-11-16T20:04:21.032558,0.286,0.594,4,1,0,DROWSY,0.988,ALERT
2025-11-16T20:04:21.081272,0.289,0.618,4,1,0,DROWSY,1.0,ALERT
2025-11-16T20:04:21.121886,0.27,0.649,4,1,0,DROWSY,0.896,ALERT
2025-11-16T20:04:21.178890,0.281,0.686,4,1,0,DROWSY,0.72,ALERT
2025-11-16T20:04:21.208016,0.278,0.686,4,1,0,DROWSY,0.72,ALERT
2025-11-16T20:04:21.242684,0.287,0.655,4,1,0,DROWSY,1.0,ALERT
2025-11-16T20:04:21.269746,0.285,0.684,4,1,0,DROWSY,0.86,ALERT
2025-11-16T20:04:21.313705,0.286,0.713,4,1,0,DROWSY,0.82,ALERT
2025-11-16T20:04:21.351410,0.264,0.696,4,1,0,DROWSY,0.544,ALERT
2025-11-16T20:04:21.385131,0.262,0.686,4,1,0,DROWSY,0.532,ALERT
2025-11-16T20:04:21.407474,0.255,0.713,4,1,0,DROWSY,0.568,ALERT
2025-11-16T20:04:21.439503,0.26,0.693,4,1,0,DROWSY,0.544,ALERT
2025-11-16T20:04:21.472284,0.264,0.722,4,1,0,DROWSY,0.584,ALERT
2025-11-16T20:04:21.506606,0.258,0.693,4,1,0,DROWSY,0.568,ALERT
2025-11-16T20:04:21.540883,0.253,0.754,4,1,0,ALERT,0.648,ALERT
2025-11-16T20:04:21.586614,0.29,0.813,4,1,0,DROWSY,0.652,ALERT
2025-11-16T20:04:21.642579,0.277,0.782,4,1,0,DROWSY,0.648,ALERT
2025-11-16T20:04:21.674127,0.27,0.785,4,1,0,ALERT,0.648,ALERT
2025-11-16T20:04:21.699073,0.253,0.816,4,1,0,ALERT,0.648,ALERT
2025-11-16T20:04:21.734162,0.272,0.811,4,1,0,DROWSY,0.616,ALERT
2025-11-16T20:04:21.772892,0.285,0.783,4,1,0,DROWSY,0.652,ALERT
2025-11-16T20:04:21.812286,0.272,0.812,4,1,0,DROWSY,0.616,ALERT
2025-11-16T20:04:21.840789,0.267,0.817,4,1,0,ALERT,0.584,ALERT
2025-11-16T20:04:21.867606,0.287,0.762,4,1,0,DROWSY,0.652,ALERT
2025-11-16T20:04:21.900357,0.272,0.84,4,1,0,DROWSY,0.624,ALERT
2025-11-16T20:04:21.933077,0.25,0.846,4,1,0,ALERT,0.688,ALERT
2025-11-16T20:04:21.965077,0.279,0.873,4,1,0,DROWSY,0.652,ALERT
2025-11-16T20:04:22.000771,0.259,0.764,4,1,0,ALERT,0.548,ALERT
2025-11-16T20:04:22.027757,0.259,0.781,4,1,0,ALERT,0.544,ALERT
2025-11-16T20:04:22.057781,0.146,0.73,4,1,0,DROWSY,1.0,ALERT
2025-11-16T20:04:22.092824,0.111,0.742,4,1,0,DROWSY,1.0,ALERT
2025-11-16T20:04:22.122824,0.157,0.753,4,1,0,DROWSY,0.996,ALERT
2025-11-16T20:04:22.166421,0.182,0.757,4,1,0,DROWSY,1.0,ALERT
2025-11-16T20:04:22.215271,0.179,0.788,4,1,0,DROWSY,1.0,ALERT
2025-11-16T20:04:22.255371,0.24,0.747,5,1,0,ALERT,0.572,ALERT
2025-11-16T20:04:22.278439,0.217,0.719,5,1,0,DROWSY,1.0,ALERT
2025-11-16T20:04:22.310464,0.244,0.698,5,1,0,DROWSY,0.599,ALERT
2025-11-16T20:04:22.341142,0.217,0.728,5,1,0,DROWSY,1.0,ALERT
2025-11-16T20:04:22.375313,0.229,0.695,5,1,0,DROWSY,0.976,ALERT
2025-11-16T20:04:22.410074,0.241,0.716,5,1,0,DROWSY,0.532,ALERT
2025-11-16T20:04:22.433779,0.263,0.77,5,1,0,ALERT,0.536,ALERT
2025-11-16T20:04:22.474758,0.263,0.747,5,1,0,ALERT,0.54,ALERT
2025-11-16T20:04:22.534324,0.276,0.719,5,1,0,DROWSY,0.788,ALERT
2025-11-16T20:04:22.560558,0.259,0.686,5,1,0,DROWSY,0.568,ALERT
2025-11-16T20:04:22.586949,0.256,0.686,5,1,0,DROWSY,0.564,ALERT
2025-11-16T20:04:22.624165,0.276,0.686,5,1,0,DROWSY,0.696,ALERT
2025-11-16T20:04:22.651445,0.24,0.614,5,1,1,DROWSY,0.996,ALERT
2025-11-16T20:04:22.681332,0.272,0.513,5,1,1,ALERT,0.536,ALERT
2025-11-16T20:04:22.719889,0.255,0.503,5,1,1,ALERT,0.648,ALERT
2025-11-16T20:04:22.748622,0.263,0.474,5,1,1,ALERT,0.556,ALERT
2025-11-16T20:04:22.778580,0.253,0.494,5,1,1,DROWSY,0.644,ALERT
2025-11-16T20:04:22.807851,0.281,0.458,5,1,1,DROWSY,0.928,ALERT
2025-11-16T20:04:22.839122,0.241,0.42,5,1,1,DROWSY,0.592,ALERT
2025-11-16T20:04:22.868363,0.245,0.322,5,1,1,ALERT,0.816,ALERT
2025-11-16T20:04:22.906833,0.244,0.272,5,1,1,ALERT,0.989,ALERT
2025-11-16T20:04:22.934949,0.227,0.218,5,1,1,DROWSY,0.808,ALERT
2025-11-16T20:04:22.966628,0.261,0.233,5,1,1,ALERT,0.992,ALERT
2025-11-16T20:04:22.994649,0.268,0.188,5,1,1,ALERT,1.0,ALERT
2025-11-16T20:04:23.028529,0.251,0.196,5,1,1,ALERT,0.928,ALERT
2025-11-16T20:04:23.052737,0.195,0.189,5,1,1,DROWSY,0.98,ALERT
2025-11-16T20:04:23.089129,0.079,0.189,5,1,1,DROWSY,1.0,ALERT
2025-11-16T20:04:23.120079,0.052,0.189,5,1,1,DROWSY,0.944,ALERT
2025-11-16T20:04:23.154225,0.112,0.189,5,1,1,DROWSY,0.632,ALERT
2025-11-16T20:04:23.184559,0.119,0.189,5,1,1,DROWSY,0.752,ALERT
2025-11-16T20:04:23.212815,0.222,0.127,6,1,1,DROWSY,0.663,ALERT
2025-11-16T20:04:23.244436,0.223,0.12,6,1,1,DROWSY,0.676,ALERT
2025-11-16T20:04:23.271861,0.208,0.0,6,1,1,DROWSY,1.0,ALERT
2025-11-16T20:04:23.303457,0.232,0.0,6,1,1,ALERT,0.9,ALERT
2025-11-16T20:04:23.331197,0.251,0.0,6,1,1,ALERT,0.543,ALERT
2025-11-16T20:04:23.371951,0.265,0.032,6,1,1,ALERT,0.522,ALERT
2025-11-16T20:04:23.421640,0.232,0.0,6,1,1,ALERT,0.948,ALERT
2025-11-16T20:04:23.471910,0.242,0.0,6,1,1,DROWSY,0.718,ALERT
2025-11-16T20:04:23.502444,0.25,0.0,6,1,1,ALERT,0.736,ALERT
2025-11-16T20:04:23.534591,0.26,0.0,6,1,1,DROWSY,0.626,ALERT
2025-11-16T20:04:23.565658,0.261,0.0,6,1,1,ALERT,0.797,ALERT
2025-11-16T20:04:23.592283,0.255,0.0,6,1,1,ALERT,0.996,ALERT
2025-11-16T20:04:23.629537,0.263,0.0,6,1,1,ALERT,0.992,ALERT
2025-11-16T20:04:23.683544,0.29,0.0,6,1,1,ALERT,0.752,ALERT
2025-11-16T20:04:23.723861,0.255,0.0,6,1,1,DROWSY,0.675,ALERT
2025-11-16T20:04:23.747303,0.262,0.0,6,1,1,ALERT,0.555,ALERT
2025-11-16T20:04:23.789130,0.263,0.0,6,1,1,ALERT,0.71,ALERT
2025-11-16T20:04:23.810181,0.26,0.0,6,1,1,ALERT,1.0,ALERT
2025-11-16T20:04:23.847049,0.252,0.031,6,1,1,ALERT,0.9,ALERT
2025-11-16T20:04:23.878357,0.259,0.0,6,1,1,ALERT,0.84,ALERT
2025-11-16T20:04:23.907733,0.263,0.033,6,1,1,ALERT,0.832,ALERT
2025-11-16T20:04:23.934735,0.226,0.0,6,1,1,DROWSY,0.844,ALERT
2025-11-16T20:04:23.983744,0.076,0.0,6,1,1,DROWSY,1.0,ALERT
2025-11-16T20:04:24.014752,0.067,0.0,6,1,1,DROWSY,0.836,ALERT
2025-11-16T20:04:24.052080,0.095,0.032,6,1,1,DROWSY,0.804,ALERT
2025-11-16T20:04:24.073819,0.174,0.0,6,1,1,ALERT,0.72,ALERT
2025-11-16T20:04:24.112906,0.209,0.0,7,1,1,ALERT,0.612,ALERT
2025-11-16T20:04:24.140439,0.253,0.0,7,1,1,DROWSY,0.691,ALERT
2025-11-16T20:04:24.166581,0.245,0.0,7,1,1,DROWSY,0.757,ALERT
2025-11-16T20:04:24.202101,0.254,0.0,7,1,1,DROWSY,0.504,ALERT
2025-11-16T20:04:24.229060,0.25,0.032,7,1,1,ALERT,0.528,ALERT
2025-11-16T20:04:24.265622,0.213,0.032,7,1,1,ALERT,0.639,ALERT
2025-11-16T20:04:24.289304,0.243,0.0,7,1,1,DROWSY,0.663,ALERT
2025-11-16T20:04:24.321252,0.262,0.0,7,1,1,ALERT,0.555,ALERT
2025-11-16T20:04:24.366718,0.262,0.0,7,1,1,ALERT,0.926,ALERT
2025-11-16T20:04:24.404310,0.241,0.0,7,1,1,ALERT,0.825,ALERT
2025-11-16T20:04:24.429056,0.23,0.0,7,1,1,DROWSY,0.528,ALERT
2025-11-16T20:04:24.460975,0.217,0.0,7,1,1,DROWSY,0.828,ALERT
2025-11-16T20:04:24.494325,0.281,0.0,7,1,1,DROWSY,0.581,ALERT
2025-11-16T20:04:24.522099,0.273,0.0,7,1,1,ALERT,0.87,ALERT
2025-11-16T20:04:24.556439,0.253,0.0,7,1,1,ALERT,0.935,ALERT
2025-11-16T20:04:24.589902,0.248,0.0,7,1,1,ALERT,0.543,ALERT
2025-11-16T20:04:24.616149,0.275,0.0,7,1,1,ALERT,0.792,ALERT
2025-11-16T20:04:24.648515,0.266,0.0,7,1,1,DROWSY,0.623,ALERT
2025-11-16T20:04:24.691874,0.26,0.0,7,1,1,ALERT,0.998,ALERT
2025-11-16T20:04:24.727816,0.263,0.03,7,1,1,ALERT,0.968,ALERT
2025-11-16T20:04:24.756094,0.256,0.03,7,1,1,ALERT,0.954,ALERT
2025-11-16T20:04:24.794700,0.247,0.0,7,1,1,ALERT,0.879,ALERT
2025-11-16T20:04:24.819624,0.256,0.0,7,1,1,ALERT,0.847,ALERT
2025-11-16T20:04:24.849237,0.252,0.0,7,1,1,DROWSY,0.919,ALERT
2025-11-16T20:04:24.885093,0.251,0.0,7,1,1,ALERT,0.507,ALERT
2025-11-16T20:04:24.919232,0.273,0.0,7,1,1,ALERT,1.0,ALERT
2025-11-16T20:04:24.952484,0.266,0.0,7,1,1,ALERT,0.511,ALERT
2025-11-16T20:04:25.002082,0.252,0.0,7,1,1,DROWSY,0.758,ALERT
2025-11-16T20:04:25.053234,0.284,0.028,7,1,1,ALERT,0.599,ALERT
2025-11-16T20:04:25.095925,0.266,0.0,7,1,1,ALERT,0.511,ALERT
2025-11-16T20:04:25.138626,0.281,0.0,7,1,1,ALERT,0.548,ALERT
2025-11-16T20:04:25.192042,0.246,0.028,7,1,1,DROWSY,0.692,ALERT
2025-11-16T20:04:25.231721,0.068,0.028,7,1,1,DROWSY,0.924,ALERT
2025-11-16T20:04:25.277214,0.221,0.029,8,1,1,DROWSY,0.756,ALERT
2025-11-16T20:04:25.306958,0.233,0.0,8,1,1,ALERT,0.976,ALERT
2025-11-16T20:04:25.333888,0.257,0.0,8,1,1,ALERT,0.538,ALERT
2025-11-16T20:04:25.360140,0.255,0.0,8,1,1,DROWSY,0.972,ALERT
2025-11-16T20:04:25.405542,0.254,0.0,8,1,1,ALERT,0.797,ALERT
2025-11-16T20:04:25.450595,0.254,0.0,8,1,1,ALERT,0.797,ALERT
2025-11-16T20:04:25.502537,0.254,0.0,8,1,1,ALERT,0.797,ALERT
2025-11-16T20:04:25.545758,0.262,0.0,8,1,1,ALERT,0.914,ALERT
2025-11-16T20:04:25.586224,0.268,0.0,8,1,1,ALERT,0.941,ALERT
2025-11-16T20:04:25.616533,0.29,0.0,8,1,1,ALERT,1.0,ALERT
2025-11-16T20:04:25.654744,0.285,0.0,8,1,1,ALERT,1.0,ALERT
2025-11-16T20:04:25.699740,0.308,0.0,8,1,1,ALERT,0.97,ALERT
2025-11-16T20:04:25.745401,0.273,0.0,8,1,1,ALERT,0.525,ALERT
2025-11-16T20:04:25.796025,0.296,0.032,8,1,1,ALERT,0.86,ALERT
2025-11-16T20:04:25.833642,0.282,0.0,8,1,1,ALERT,0.624,ALERT
2025-11-16T20:04:25.862228,0.289,0.0,8,1,1,ALERT,1.0,ALERT
2025-11-16T20:04:25.894959,0.31,0.0,8,1,1,ALERT,0.583,ALERT
2025-11-16T20:04:25.928455,0.296,0.0,8,1,1,ALERT,0.746,ALERT
2025-11-16T20:04:25.955846,0.293,0.0,8,1,1,DROWSY,0.529,ALERT
2025-11-16T20:04:25.983819,0.285,0.0,8,1,1,DROWSY,0.556,ALERT
2025-11-16T20:04:26.016088,0.311,0.0,8,1,1,DROWSY,0.505,ALERT
2025-11-16T20:04:26.050044,0.305,0.0,8,1,1,ALERT,0.855,ALERT
2025-11-16T20:04:26.073163,0.304,0.0,8,1,1,ALERT,0.988,ALERT
2025-11-16T20:04:26.112782,0.291,0.032,8,1,1,ALERT,0.626,ALERT
2025-11-16T20:04:26.136767,0.28,0.0,8,1,1,ALERT,0.772,ALERT
2025-11-16T20:04:26.177077,0.284,0.0,8,1,1,ALERT,0.999,ALERT
2025-11-16T20:04:26.229179,0.289,0.0,8,1,1,ALERT,1.0,ALERT
2025-11-16T20:04:26.268188,0.255,0.032,8,1,1,ALERT,0.746,ALERT
2025-11-16T20:04:26.291186,0.273,0.0,8,1,1,ALERT,1.0,ALERT
2025-11-16T20:04:26.326242,0.301,0.032,8,1,1,ALERT,0.901,ALERT
2025-11-16T20:04:26.360796,0.273,0.032,8,1,1,DROWSY,0.904,ALERT
2025-11-16T20:04:26.383515,0.307,0.0,8,1,1,ALERT,0.504,ALERT
2025-11-16T20:04:26.423818,0.308,0.0,8,1,1,ALERT,0.97,ALERT
2025-11-16T20:04:26.456999,0.296,0.0,8,1,1,ALERT,0.999,ALERT
2025-11-16T20:04:26.529692,0.297,0.0,8,1,1,DROWSY,0.535,ALERT
2025-11-16T20:04:26.570129,0.296,0.0,8,1,1,DROWSY,0.632,ALERT
2025-11-16T20:04:26.610409,0.284,0.0,8,1,1,ALERT,0.585,ALERT
2025-11-16T20:04:26.634301,0.296,0.0,8,1,1,ALERT,0.762,ALERT
2025-11-16T20:04:26.667700,0.29,0.0,8,1,1,ALERT,0.976,ALERT
2025-11-16T20:04:26.695570,0.284,0.0,8,1,1,ALERT,0.585,ALERT
2025-11-16T20:04:26.733723,0.308,0.0,8,1,1,ALERT,1.0,ALERT
2025-11-16T20:04:26.759869,0.29,0.031,8,1,1,ALERT,0.902,ALERT
2025-11-16T20:04:26.798028,0.292,0.0,8,1,1,ALERT,0.886,ALERT
2025-11-16T20:04:26.855064,0.145,0.0,8,1,1,DROWSY,0.568,ALERT
2025-11-16T20:04:26.882204,0.123,0.0,8,1,1,DROWSY,0.666,ALERT
2025-11-16T20:04:26.912252,0.114,0.0,8,1,1,DROWSY,0.574,ALERT
2025-11-16T20:04:26.946934,0.207,0.0,9,1,1,DROWSY,0.988,ALERT
2025-11-16T20:04:26.975082,0.241,0.0,9,1,1,ALERT,0.989,ALERT
2025-11-16T20:04:27.007235,0.253,0.0,9,1,1,ALERT,0.549,ALERT
2025-11-16T20:04:27.039194,0.272,0.0,9,1,1,ALERT,0.744,ALERT
2025-11-16T20:04:27.064645,0.285,0.031,9,1,1,ALERT,0.952,ALERT
2025-11-16T20:04:27.101246,0.274,0.0,9,1,1,ALERT,0.838,ALERT
2025-11-16T20:04:27.139894,0.274,0.031,9,1,1,ALERT,1.0,ALERT
2025-11-16T20:04:27.168301,0.282,0.0,9,1,1,ALERT,0.911,ALERT
2025-11-16T20:04:27.190238,0.271,0.0,9,1,1,ALERT,0.834,ALERT
2025-11-16T20:04:27.251346,0.267,0.0,9,1,1,ALERT,0.997,ALERT
2025-11-16T20:04:27.292712,0.284,0.0,9,1,1,DROWSY,0.6,ALERT
2025-11-16T20:04:27.318354,0.252,0.0,9,1,1,ALERT,0.946,ALERT
2025-11-16T20:04:27.349555,0.284,0.0,9,1,1,DROWSY,0.6,ALERT
2025-11-16T20:04:27.370840,0.277,0.031,9,1,1,ALERT,0.838,ALERT
2025-11-16T20:04:27.397292,0.29,0.0,9,1,1,ALERT,0.976,ALERT
2025-11-16T20:04:27.439871,0.29,0.0,9,1,1,DROWSY,0.534,ALERT
2025-11-16T20:04:27.474335,0.297,0.032,9,1,1,ALERT,0.864,ALERT
2025-11-16T20:04:27.514387,0.328,0.0,9,1,1,ALERT,0.672,ALERT
2025-11-16T20:04:27.536532,0.27,0.032,9,1,1,DROWSY,0.712,ALERT
2025-11-16T20:04:27.571944,0.278,0.0,9,1,1,ALERT,0.982,ALERT
2025-11-16T20:04:27.595681,0.284,0.0,9,1,1,ALERT,0.681,ALERT
2025-11-16T20:04:27.634287,0.27,0.0,9,1,1,ALERT,1.0,ALERT
2025-11-16T20:04:27.667253,0.272,0.0,9,1,1,DROWSY,0.903,ALERT
2025-11-16T20:04:27.693463,0.298,0.031,9,1,1,ALERT,0.696,ALERT
2025-11-16T20:04:27.729728,0.283,0.0,9,1,1,ALERT,0.915,ALERT
2025-11-16T20:04:27.767604,0.292,0.0,9,1,1,ALERT,1.0,ALERT
2025-11-16T20:04:27.803747,0.292,0.0,9,1,1,ALERT,1.0,ALERT
2025-11-16T20:04:27.834391,0.272,0.031,9,1,1,ALERT,0.988,ALERT
2025-11-16T20:04:27.861382,0.272,0.0,9,1,1,ALERT,0.983,ALERT
2025-11-16T20:04:27.897633,0.291,0.031,9,1,1,ALERT,0.912,ALERT
2025-11-16T20:04:27.923871,0.292,0.031,9,1,1,ALERT,0.964,ALERT
2025-11-16T20:04:27.957147,0.274,0.031,9,1,1,ALERT,1.0,ALERT
2025-11-16T20:04:27.983518,0.289,0.0,9,1,1,ALERT,0.999,ALERT
2025-11-16T20:04:28.017362,0.298,0.03,9,1,1,ALERT,0.944,ALERT
2025-11-16T20:04:28.053418,0.265,0.0,9,1,1,DROWSY,0.679,ALERT
2025-11-16T20:04:28.078306,0.279,0.0,9,1,1,DROWSY,0.812,ALERT
2025-11-16T20:04:28.111186,0.29,0.031,9,1,1,ALERT,0.917,ALERT
2025-11-16T20:04:28.143022,0.301,0.0,9,1,1,ALERT,0.835,ALERT
2025-11-16T20:04:28.175291,0.285,0.0,9,1,1,DROWSY,0.556,ALERT
2025-11-16T20:04:28.206159,0.285,0.042,9,1,1,ALERT,0.82,ALERT
2025-11-16T20:04:28.241257,0.285,0.044,9,1,1,ALERT,0.756,ALERT
2025-11-16T20:04:28.266641,0.271,0.031,9,1,1,ALERT,0.963,ALERT
2025-11-16T20:04:28.296664,0.286,0.0,9,1,1,ALERT,0.598,ALERT
2025-11-16T20:04:28.327423,0.287,0.0,9,1,1,DROWSY,0.52,ALERT
