timestamp,EAR,MAR,blinks_per_min,yawns,microsleeps,fatigue
1765891463.2935493,0.289,0.0,0,0,0,0
1765891463.3155487,0.28,0.007,0,0,0,0
1765891463.3469808,0.278,0.01,0,0,0,0
1765891463.3935173,0.28,0.011,0,0,0,0
1765891463.4247966,0.281,0.009,0,0,0,0
1765891463.4570954,0.282,0.007,0,0,0,0
1765891463.4861193,0.283,0.008,0,0,0,0
1765891463.5218306,0.283,0.007,0,0,0,0
1765891463.5670292,0.282,0.009,0,0,0,0
1765891463.589205,0.281,0.008,0,0,0,0
1765891463.6299691,0.28,0.008,0,0,0,0
1765891463.6645398,0.28,0.006,0,0,0,0
1765891463.6982243,0.279,0.006,0,0,0,0
1765891463.727713,0.278,0.005,0,0,0,0
1765891463.7577477,0.277,0.005,0,0,0,0
1765891463.792765,0.275,0.007,0,0,0,0
1765891463.829307,0.273,0.007,0,0,0,0
1765891463.856825,0.271,0.008,0,0,0,0
1765891463.8875618,0.27,0.008,0,0,0,0
1765891463.9211676,0.27,0.009,0,0,0,0
1765891463.9542215,0.269,0.009,0,0,0,0
1765891464.0006907,0.27,0.011,0,0,0,0
1765891464.0481334,0.27,0.009,0,0,0,0
1765891464.069967,0.271,0.011,0,0,0,0
1765891464.1140137,0.271,0.011,0,0,0,0
1765891464.1447196,0.271,0.009,0,0,0,0
1765891464.1649342,0.271,0.009,0,0,0,0
1765891464.2055988,0.271,0.009,0,0,0,0
1765891464.2254822,0.271,0.007,0,0,0,0
1765891464.2684698,0.273,0.006,0,0,0,0
1765891464.2886534,0.273,0.006,0,0,0,0
1765891464.3351781,0.272,0.006,0,0,0,0
1765891464.3689423,0.274,0.007,0,0,0,0
1765891464.400067,0.275,0.007,0,0,0,0
1765891464.432071,0.276,0.009,0,0,0,0
1765891464.4690099,0.277,0.01,0,0,0,0
1765891464.4960775,0.278,0.011,0,0,0,0
1765891464.5285683,0.279,0.011,0,0,0,0
1765891464.5594995,0.282,0.013,0,0,0,0
1765891464.5923364,0.28,0.014,0,0,0,0
1765891464.6244655,0.281,0.014,0,0,0,0
1765891464.6606817,0.282,0.013,0,0,0,0
1765891464.7037268,0.282,0.013,0,0,0,0
1765891464.7490938,0.281,0.013,0,0,0,0
1765891464.7956583,0.28,0.013,0,0,0,0
1765891464.8418167,0.279,0.014,0,0,0,0
1765891464.8900888,0.278,0.014,0,0,0,0
1765891464.9131079,0.277,0.013,0,0,0,0
1765891464.950282,0.276,0.012,0,0,0,0
1765891464.9948833,0.278,0.012,0,0,0,0
1765891465.0450826,0.275,0.012,0,0,0,0
1765891465.0902052,0.275,0.012,0,0,0,0
1765891465.1365447,0.276,0.011,0,0,0,0
1765891465.1685002,0.275,0.011,0,0,0,0
1765891465.214635,0.276,0.009,0,0,0,0
1765891465.2573848,0.277,0.008,0,0,0,0
1765891465.3025599,0.278,0.007,0,0,0,0
1765891465.3486094,0.279,0.009,0,0,0,0
1765891465.398325,0.279,0.01,0,0,0,0
1765891465.443282,0.278,0.008,0,0,0,0
1765891465.4914598,0.28,0.008,0,0,0,0
1765891465.5218823,0.279,0.008,0,0,0,0
1765891465.568521,0.278,0.008,0,0,0,0
1765891465.6162095,0.279,0.007,0,0,0,0
1765891465.662127,0.273,0.008,0,0,0,0
1765891465.7087085,0.256,0.007,0,0,0,0
1765891465.7587056,0.25,0.007,0,0,0,0
1765891465.8015652,0.247,0.005,1,0,0,0
1765891465.8518493,0.245,0.004,1,0,0,0
1765891465.8973155,0.243,0.004,1,0,0,0
1765891465.9444754,0.242,0.004,1,0,0,0
1765891465.9922192,0.242,0.004,1,0,0,0
1765891466.0377245,0.241,0.004,1,0,0,0
1765891466.0839984,0.242,0.004,1,0,0,0
1765891466.1316767,0.247,0.003,1,0,0,0
