timestamp,frame_idx,ear,mar,label
2025-11-16T19:26:52.461745,0,0.2978,0.0285,alert
2025-11-16T19:26:52.578727,1,0.326,0.0277,alert
2025-11-16T19:26:52.592770,2,0.3057,0.0,alert
2025-11-16T19:26:52.616239,3,0.3209,0.0,alert
2025-11-16T19:26:52.674782,4,0.3057,0.0,alert
2025-11-16T19:26:52.706612,5,0.2951,0.0,alert
2025-11-16T19:26:52.735166,6,0.3024,0.0,alert
2025-11-16T19:26:52.768726,7,0.3197,0.0,alert
2025-11-16T19:26:52.798229,8,0.3159,0.0,alert
2025-11-16T19:26:52.829842,9,0.3179,0.0,alert
2025-11-16T19:26:52.863897,10,0.3182,0.0294,alert
2025-11-16T19:26:52.893727,11,0.3212,0.0293,alert
2025-11-16T19:26:52.918428,12,0.3159,0.0285,alert
2025-11-16T19:26:52.952104,13,0.3248,0.0,alert
2025-11-16T19:26:52.968042,14,0.3159,0.0302,alert
2025-11-16T19:26:53.034764,15,0.3167,0.0,alert
2025-11-16T19:26:53.071581,16,0.3345,0.0,alert
2025-11-16T19:26:53.106698,17,0.3368,0.0,alert
2025-11-16T19:26:53.135997,18,0.3543,0.0,alert
2025-11-16T19:26:53.170939,19,0.3371,0.0,alert
2025-11-16T19:26:53.201935,20,0.3333,0.0,alert
2025-11-16T19:26:53.231345,21,0.3328,0.0,alert
2025-11-16T19:26:53.254340,22,0.3265,0.0285,alert
2025-11-16T19:26:53.288341,23,0.3486,0.0285,alert
2025-11-16T19:26:53.318978,24,0.3495,0.0285,alert
2025-11-16T19:26:53.341978,25,0.3495,0.0,alert
2025-11-16T19:26:53.366808,26,0.3073,0.0276,alert
2025-11-16T19:26:53.437153,27,0.3377,0.0828,alert
2025-11-16T19:26:53.468974,28,0.3333,0.1047,alert
2025-11-16T19:26:53.504400,29,0.3345,0.0,alert
2025-11-16T19:26:53.533674,30,0.3361,0.0,alert
2025-11-16T19:26:53.567224,31,0.3376,0.0269,alert
2025-11-16T19:26:53.598281,32,0.3398,0.0262,alert
2025-11-16T19:26:53.631373,33,0.3218,0.0276,alert
2025-11-16T19:26:53.663934,34,0.3374,0.0427,alert
2025-11-16T19:26:53.677030,35,0.3504,0.0,alert
2025-11-16T19:26:53.704667,36,0.3199,0.0294,alert
2025-11-16T19:26:53.741861,37,0.3152,0.0,alert
2025-11-16T19:26:53.772745,38,0.3131,0.0255,alert
2025-11-16T19:26:53.805544,39,0.3125,0.0256,alert
2025-11-16T19:26:53.869182,40,0.2939,0.1047,alert
2025-11-16T19:26:53.901491,41,0.2693,0.051,alert
2025-11-16T19:26:53.935927,42,0.2057,0.0,alert
2025-11-16T19:26:53.965367,43,0.1515,0.0269,alert
2025-11-16T19:26:53.999450,44,0.1254,0.0,alert
2025-11-16T19:26:54.030974,45,0.1019,0.0,alert
2025-11-16T19:26:54.045971,46,0.107,0.0276,alert
2025-11-16T19:26:54.059972,47,0.09,0.0277,alert
2025-11-16T19:26:54.109117,48,0.079,0.0292,alert
2025-11-16T19:26:54.145093,49,0.0665,0.0,alert
2025-11-16T19:26:54.175137,50,0.0974,0.0284,alert
2025-11-16T19:26:54.207639,51,0.1155,0.0276,alert
2025-11-16T19:26:54.263992,52,0.1107,0.0,alert
2025-11-16T19:26:54.295991,53,0.1026,0.0,alert
2025-11-16T19:26:54.327474,54,0.0833,0.0275,alert
2025-11-16T19:26:54.360800,55,0.1433,0.0285,alert
2025-11-16T19:26:54.398741,56,0.1099,0.057,alert
2025-11-16T19:26:54.411749,57,0.1043,0.0415,alert
2025-11-16T19:26:54.445671,58,0.1095,0.0301,alert
2025-11-16T19:26:54.477079,59,0.114,0.0,alert
2025-11-16T19:26:54.510017,60,0.0883,0.0,alert
2025-11-16T19:26:54.539047,61,0.1291,0.0,alert
2025-11-16T19:26:54.574761,62,0.109,0.0,alert
2025-11-16T19:26:54.604879,63,0.0786,0.0,alert
2025-11-16T19:26:54.669404,64,0.2575,0.0,alert
2025-11-16T19:26:54.700857,65,0.2728,0.0294,alert
2025-11-16T19:26:54.731638,66,0.2822,0.0,alert
2025-11-16T19:26:54.745642,67,0.2891,0.0,alert
2025-11-16T19:26:54.767983,68,0.2728,0.0,alert
2025-11-16T19:26:54.814385,69,0.3076,0.0677,alert
2025-11-16T19:26:54.846068,70,0.279,0.0,alert
2025-11-16T19:26:54.877148,71,0.274,0.0,alert
2025-11-16T19:26:54.908859,72,0.3015,0.0303,alert
