timestamp,ear,mar,label
2025-12-19 01:07:45.510157,0.1811,0.0,alert
2025-12-19 01:07:45.681994,0.2127,0.0,alert
2025-12-19 01:07:45.699981,0.2016,0.0,alert
2025-12-19 01:07:45.712179,0.2025,0.0185,alert
2025-12-19 01:07:45.747682,0.228,0.0185,alert
2025-12-19 01:07:45.759142,0.228,0.0189,alert
2025-12-19 01:07:45.809778,0.2616,0.0185,alert
2025-12-19 01:07:45.830039,0.2616,0.0,alert
2025-12-19 01:07:45.890666,0.2508,0.0189,alert
2025-12-19 01:07:45.909870,0.2508,0.0189,alert
2025-12-19 01:07:45.960440,0.265,0.0189,alert
2025-12-19 01:07:45.976526,0.2601,0.0189,alert
2025-12-19 01:07:46.018009,0.2523,0.0,alert
2025-12-19 01:07:46.029506,0.2508,0.0,alert
2025-12-19 01:07:46.079617,0.255,0.0,alert
2025-12-19 01:07:46.111720,0.255,0.0,alert
2025-12-19 01:07:46.148016,0.2512,0.0272,alert
2025-12-19 01:07:46.160929,0.2512,0.0272,alert
2025-12-19 01:07:46.222619,0.2601,0.0,alert
2025-12-19 01:07:46.239196,0.252,0.0,alert
2025-12-19 01:07:46.290565,0.2564,0.0,alert
2025-12-19 01:07:46.310308,0.2564,0.0,alert
2025-12-19 01:07:46.355023,0.2648,0.0,alert
2025-12-19 01:07:46.379269,0.2398,0.0196,alert
2025-12-19 01:07:46.419935,0.2207,0.0,alert
2025-12-19 01:07:46.440187,0.224,0.0,alert
2025-12-19 01:07:46.490347,0.0764,0.0196,alert
2025-12-19 01:07:46.505513,0.0981,0.02,alert
2025-12-19 01:07:46.547954,0.1839,0.0,alert
2025-12-19 01:07:46.559581,0.1907,0.0,alert
2025-12-19 01:07:46.619468,0.2233,0.0,alert
2025-12-19 01:07:46.641962,0.227,0.0,alert
2025-12-19 01:07:46.694596,0.2128,0.0,alert
2025-12-19 01:07:46.710139,0.2006,0.02,alert
2025-12-19 01:07:46.760209,0.2118,0.0196,alert
2025-12-19 01:07:46.776142,0.212,0.0,alert
2025-12-19 01:07:46.820326,0.225,0.0,alert
2025-12-19 01:07:46.834579,0.233,0.0,alert
2025-12-19 01:07:46.879103,0.2327,0.0,alert
2025-12-19 01:07:46.900733,0.237,0.0,alert
2025-12-19 01:07:46.950443,0.2253,0.0,alert
2025-12-19 01:07:46.972056,0.2306,0.0,alert
2025-12-19 01:07:47.027868,0.2443,0.0,alert
2025-12-19 01:07:47.039455,0.2496,0.0,alert
2025-12-19 01:07:47.092271,0.239,0.0,alert
2025-12-19 01:07:47.107757,0.2499,0.0,alert
2025-12-19 01:07:47.156699,0.2459,0.02,alert
2025-12-19 01:07:47.170469,0.248,0.0,alert
2025-12-19 01:07:47.229543,0.2139,0.0,alert
2025-12-19 01:07:47.239969,0.2283,0.0,alert
2025-12-19 01:07:47.280059,0.2148,0.0,alert
2025-12-19 01:07:47.299901,0.2155,0.0196,alert
2025-12-19 01:07:47.348073,0.203,0.0,alert
2025-12-19 01:07:47.359629,0.2092,0.0,alert
2025-12-19 01:07:47.430193,0.2384,0.0,alert
2025-12-19 01:07:47.450283,0.228,0.0,alert
2025-12-19 01:07:47.495479,0.2537,0.0,alert
2025-12-19 01:07:47.509897,0.2441,0.0,alert
2025-12-19 01:07:47.556905,0.2436,0.0,alert
2025-12-19 01:07:47.569932,0.2441,0.02,alert
2025-12-19 01:07:47.623952,0.2346,0.0,alert
2025-12-19 01:07:47.640250,0.2388,0.0,alert
2025-12-19 01:07:47.679829,0.2368,0.0,alert
2025-12-19 01:07:47.704382,0.2382,0.0,alert
2025-12-19 01:07:47.759312,0.2475,0.0,alert
2025-12-19 01:07:47.780320,0.2368,0.0,alert
2025-12-19 01:07:47.827928,0.254,0.0,alert
2025-12-19 01:07:47.839344,0.2435,0.0,alert
2025-12-19 01:07:47.889910,0.231,0.0,alert
2025-12-19 01:07:47.908179,0.2347,0.0,alert
2025-12-19 01:07:47.951906,0.2338,0.02,alert
2025-12-19 01:07:47.963860,0.232,0.0,alert
2025-12-19 01:07:48.020055,0.265,0.0,alert
2025-12-19 01:07:48.029532,0.2699,0.0,alert
2025-12-19 01:07:48.081219,0.2437,0.0,alert
2025-12-19 01:07:48.094348,0.2435,0.0204,alert
2025-12-19 01:07:48.159927,0.2486,0.0,alert
2025-12-19 01:07:48.173740,0.248,0.0,alert
2025-12-19 01:07:48.227730,0.2574,0.0289,alert
2025-12-19 01:07:48.239683,0.2574,0.0204,alert
2025-12-19 01:07:48.289948,0.2526,0.0,alert
2025-12-19 01:07:48.310257,0.2394,0.0,alert
2025-12-19 01:07:48.349805,0.179,0.0,alert
2025-12-19 01:07:48.370152,0.179,0.0208,alert
2025-12-19 01:07:48.420048,0.0728,0.0,alert
2025-12-19 01:07:48.439836,0.0514,0.0,alert
2025-12-19 01:07:48.485588,0.1556,0.0,alert
2025-12-19 01:07:48.500189,0.1661,0.0208,alert
2025-12-19 01:07:48.566515,0.2041,0.0,alert
2025-12-19 01:07:48.580018,0.2041,0.0,alert
2025-12-19 01:07:48.630060,0.2078,0.0,alert
2025-12-19 01:07:48.656479,0.2078,0.0204,alert
2025-12-19 01:07:48.693061,0.2377,0.0204,alert
2025-12-19 01:07:48.710127,0.234,0.0208,alert
2025-12-19 01:07:48.749631,0.2427,0.0208,alert
2025-12-19 01:07:48.774880,0.2343,0.0208,alert
2025-12-19 01:07:48.818155,0.2327,0.0,alert
2025-12-19 01:07:48.824921,0.2304,0.0,alert
2025-12-19 01:07:48.898038,0.2516,0.0208,alert
2025-12-19 01:07:48.910407,0.2479,0.0,alert
2025-12-19 01:07:48.954921,0.237,0.0,alert
2025-12-19 01:07:48.970327,0.237,0.0,alert
2025-12-19 01:07:49.019311,0.2478,0.0,alert
2025-12-19 01:07:49.034704,0.2478,0.0,alert
2025-12-19 01:07:49.089857,0.2458,0.0,alert
2025-12-19 01:07:49.110257,0.2366,0.0,alert
2025-12-19 01:07:49.149704,0.2408,0.0,alert
2025-12-19 01:07:49.163716,0.2408,0.0,alert
2025-12-19 01:07:49.216973,0.2366,0.0,alert
2025-12-19 01:07:49.229686,0.2399,0.0,alert
2025-12-19 01:07:49.300264,0.2104,0.0,alert
2025-12-19 01:07:49.320085,0.2104,0.0,alert
2025-12-19 01:07:49.359592,0.0617,0.0204,alert
2025-12-19 01:07:49.376376,0.0677,0.0,alert
2025-12-19 01:07:49.427933,0.1777,0.0,alert
2025-12-19 01:07:49.442254,0.1777,0.0,alert
2025-12-19 01:07:50.559077,0.2052,0.0,alert
2025-12-19 01:07:50.626080,0.2248,0.0,alert
2025-12-19 01:07:50.639594,0.2161,0.0,alert
2025-12-19 01:07:50.694373,0.2253,0.0,alert
2025-12-19 01:07:50.710063,0.2253,0.0,alert
2025-12-19 01:07:50.770393,0.2469,0.02,alert
2025-12-19 01:07:50.790192,0.2523,0.0,alert
2025-12-19 01:07:50.829900,0.2393,0.0196,alert
2025-12-19 01:07:50.850179,0.2351,0.0,alert
2025-12-19 01:07:50.900271,0.2623,0.0204,alert
2025-12-19 01:07:50.911997,0.2666,0.0,alert
2025-12-19 01:07:50.959608,0.2555,0.02,alert
2025-12-19 01:07:50.979830,0.2637,0.02,alert
2025-12-19 01:07:51.028074,0.2548,0.0283,alert
2025-12-19 01:07:51.041478,0.2546,0.0,alert
2025-12-19 01:07:51.090171,0.2473,0.0,alert
2025-12-19 01:07:51.107815,0.2526,0.0,alert
2025-12-19 01:07:51.170319,0.2351,0.0196,alert
2025-12-19 01:07:51.190451,0.2279,0.0,alert
2025-12-19 01:07:51.229797,0.2565,0.0,alert
2025-12-19 01:07:51.251971,0.2469,0.0,alert
2025-12-19 01:07:51.300165,0.2529,0.02,alert
2025-12-19 01:07:51.317948,0.2529,0.0,alert
2025-12-19 01:07:51.367928,0.2626,0.0204,alert
2025-12-19 01:07:51.385877,0.2507,0.0204,alert
2025-12-19 01:07:51.419460,0.2484,0.0196,alert
2025-12-19 01:07:51.448022,0.2565,0.0,alert
2025-12-19 01:07:51.497297,0.2649,0.0,alert
2025-12-19 01:07:51.512085,0.2649,0.0,alert
2025-12-19 01:07:51.570434,0.2676,0.0,alert
2025-12-19 01:07:51.579974,0.2676,0.0,alert
2025-12-19 01:07:51.629989,0.1558,0.0,alert
2025-12-19 01:07:51.650514,0.1388,0.0,alert
2025-12-19 01:07:51.700127,0.0845,0.0,alert
2025-12-19 01:07:51.720170,0.0863,0.0,alert
2025-12-19 01:07:51.760865,0.1968,0.0,alert
2025-12-19 01:07:51.780279,0.1956,0.02,alert
2025-12-19 01:07:51.830078,0.2556,0.0196,alert
2025-12-19 01:07:51.855968,0.2587,0.02,alert
2025-12-19 01:07:51.869569,0.2629,0.0196,alert
2025-12-19 01:07:51.907973,0.2714,0.0196,alert
2025-12-19 01:07:51.969846,0.263,0.0196,alert
2025-12-19 01:07:51.987857,0.263,0.0192,alert
2025-12-19 01:07:52.029671,0.2674,0.0,alert
2025-12-19 01:07:52.050214,0.2676,0.0,alert
2025-12-19 01:07:52.100062,0.2913,0.0,alert
2025-12-19 01:07:52.120158,0.2803,0.0,alert
2025-12-19 01:07:52.159566,0.2751,0.0,alert
2025-12-19 01:07:52.174439,0.2776,0.0188,alert
2025-12-19 01:07:52.224578,0.2858,0.0,alert
2025-12-19 01:07:52.239452,0.2911,0.0,alert
2025-12-19 01:07:52.260101,0.2858,0.0,alert
2025-12-19 01:07:52.310216,0.0889,0.0189,alert
2025-12-19 01:07:52.370121,0.1335,0.0,alert
2025-12-19 01:07:52.390302,0.1742,0.0,alert
2025-12-19 01:07:52.429302,0.2183,0.0189,alert
2025-12-19 01:07:52.455564,0.2183,0.0,alert
2025-12-19 01:07:52.497928,0.2665,0.0185,alert
2025-12-19 01:07:52.509746,0.2665,0.0,alert
2025-12-19 01:07:52.561286,0.2651,0.0,alert
2025-12-19 01:07:52.585773,0.2652,0.0,alert
2025-12-19 01:07:52.625683,0.2617,0.0,alert
2025-12-19 01:07:52.639735,0.2565,0.0,alert
2025-12-19 01:07:52.659999,0.2617,0.0,alert
2025-12-19 01:07:52.699463,0.2676,0.0,alert
2025-12-19 01:07:52.772113,0.269,0.0185,alert
2025-12-19 01:07:52.789053,0.2676,0.0185,alert
2025-12-19 01:07:52.830875,0.2662,0.0,alert
2025-12-19 01:07:52.850251,0.2662,0.0,alert
2025-12-19 01:07:52.896544,0.2247,0.0189,alert
2025-12-19 01:07:52.909498,0.2364,0.0,alert
