timestamp,ear,mar,label
2025-12-19 09:01:03.882429,0.2558,0.0,alert
2025-12-19 09:01:04.002885,0.2205,0.0185,alert
2025-12-19 09:01:04.041756,0.2337,0.0,alert
2025-12-19 09:01:04.062693,0.2217,0.0,alert
2025-12-19 09:01:04.077938,0.2177,0.0,alert
2025-12-19 09:01:04.104575,0.2143,0.0185,alert
2025-12-19 09:01:04.146403,0.2205,0.0,alert
2025-12-19 09:01:04.174751,0.2381,0.0185,alert
2025-12-19 09:01:04.202701,0.2422,0.0,alert
2025-12-19 09:01:04.232763,0.2249,0.0,alert
2025-12-19 09:01:04.277185,0.2319,0.0,alert
2025-12-19 09:01:04.298804,0.2413,0.0,alert
2025-12-19 09:01:04.344280,0.2412,0.0,alert
2025-12-19 09:01:04.385587,0.2412,0.0185,alert
2025-12-19 09:01:04.415352,0.2413,0.0,alert
2025-12-19 09:01:04.446825,0.2378,0.0179,alert
2025-12-19 09:01:04.479787,0.2394,0.0,alert
2025-12-19 09:01:04.513245,0.2436,0.0,alert
2025-12-19 09:01:04.545663,0.249,0.0179,alert
2025-12-19 09:01:04.580312,0.2624,0.0,alert
2025-12-19 09:01:04.613192,0.2718,0.0,alert
2025-12-19 09:01:04.633596,0.2732,0.0,alert
2025-12-19 09:01:04.674214,0.2638,0.0,alert
2025-12-19 09:01:04.705231,0.2669,0.0,alert
2025-12-19 09:01:04.746474,0.2644,0.0179,alert
2025-12-19 09:01:04.779617,0.2672,0.0,alert
2025-12-19 09:01:04.813175,0.2779,0.0,alert
2025-12-19 09:01:04.846528,0.2617,0.0,alert
2025-12-19 09:01:04.879587,0.2743,0.0,alert
2025-12-19 09:01:04.909944,0.2554,0.0182,alert
2025-12-19 09:01:04.935654,0.2609,0.0,alert
2025-12-19 09:01:04.980036,0.2502,0.0,alert
2025-12-19 09:01:04.999434,0.2661,0.0,alert
2025-12-19 09:01:05.031847,0.2745,0.0,alert
2025-12-19 09:01:05.074293,0.2459,0.0189,alert
2025-12-19 09:01:05.097763,0.2691,0.0185,alert
2025-12-19 09:01:05.150678,0.2767,0.0,alert
2025-12-19 09:01:05.180756,0.2676,0.0189,alert
2025-12-19 09:01:05.213537,0.2793,0.0,alert
2025-12-19 09:01:05.247638,0.277,0.0277,alert
2025-12-19 09:01:05.282123,0.2769,0.0,alert
2025-12-19 09:01:05.312267,0.2548,0.0196,alert
2025-12-19 09:01:05.335342,0.2701,0.14,alert
2025-12-19 09:01:05.368829,0.278,0.1633,alert
2025-12-19 09:01:05.400259,0.2481,0.2166,alert
2025-12-19 09:01:05.432469,0.2634,0.2115,alert
2025-12-19 09:01:05.463458,0.2351,0.1666,alert
2025-12-19 09:01:05.504089,0.2374,0.2075,alert
2025-12-19 09:01:05.543056,0.2192,0.2222,alert
2025-12-19 09:01:05.577729,0.1851,0.2263,alert
2025-12-19 09:01:05.611081,0.1776,0.1509,alert
2025-12-19 09:01:05.639222,0.1609,0.0192,alert
2025-12-19 09:01:05.671555,0.1404,0.0189,alert
2025-12-19 09:01:05.712887,0.1652,0.0,alert
2025-12-19 09:01:05.735877,0.1413,0.06,alert
2025-12-19 09:01:05.776133,0.1476,0.08,alert
2025-12-19 09:01:05.804027,0.1542,0.14,alert
2025-12-19 09:01:05.842860,0.1292,0.1224,alert
2025-12-19 09:01:05.864392,0.1506,0.1224,alert
2025-12-19 09:01:05.896047,0.1526,0.1241,alert
2025-12-19 09:01:05.951793,0.1677,0.1429,alert
2025-12-19 09:01:05.984057,0.1708,0.1224,alert
2025-12-19 09:01:06.017903,0.1526,0.1428,alert
2025-12-19 09:01:06.039525,0.1247,0.1276,alert
2025-12-19 09:01:06.071521,0.1399,0.1064,alert
2025-12-19 09:01:06.104215,0.1552,0.1458,alert
2025-12-19 09:01:06.143447,0.1498,0.1837,alert
2025-12-19 09:01:06.166829,0.1623,0.1569,alert
2025-12-19 09:01:06.200628,0.1473,0.1538,alert
2025-12-19 09:01:06.243915,0.1585,0.1886,alert
2025-12-19 09:01:06.271209,0.1541,0.1698,alert
2025-12-19 09:01:06.298536,0.1292,0.1764,alert
2025-12-19 09:01:06.344876,0.134,0.1176,alert
2025-12-19 09:01:06.376139,0.1476,0.0577,alert
2025-12-19 09:01:06.408245,0.1416,0.0769,alert
2025-12-19 09:01:06.443032,0.1461,0.1321,alert
2025-12-19 09:01:06.471750,0.1408,0.1764,alert
2025-12-19 09:01:06.503866,0.1561,0.1763,alert
2025-12-19 09:01:06.543560,0.1779,0.096,alert
2025-12-19 09:01:06.568164,0.1648,0.0943,alert
2025-12-19 09:01:06.606526,0.1546,0.0943,alert
2025-12-19 09:01:06.632538,0.1601,0.1321,alert
2025-12-19 09:01:06.664710,0.1638,0.132,alert
2025-12-19 09:01:06.696619,0.1512,0.1536,alert
2025-12-19 09:01:06.744825,0.1591,0.1697,alert
2025-12-19 09:01:06.786023,0.1403,0.1697,alert
2025-12-19 09:01:06.808003,0.1481,0.1131,alert
