timestamp,ear,mar,label
2025-12-19 10:14:07.800969,0.28,0.0,alert
2025-12-19 10:14:07.857137,0.2743,0.0,alert
2025-12-19 10:14:07.872629,0.2642,0.0,alert
2025-12-19 10:14:07.881991,0.2495,0.0212,alert
2025-12-19 10:14:07.891690,0.2596,0.0,alert
2025-12-19 10:14:07.913038,0.2669,0.0,alert
2025-12-19 10:14:07.948464,0.2462,0.0208,alert
2025-12-19 10:14:07.975728,0.2532,0.0,alert
2025-12-19 10:14:08.010059,0.2532,0.0208,alert
2025-12-19 10:14:08.133697,0.2422,0.0,alert
2025-12-19 10:14:08.275347,0.2366,0.0,alert
2025-12-19 10:14:08.312043,0.2649,0.0,alert
2025-12-19 10:14:08.322952,0.2598,0.0,alert
2025-12-19 10:14:08.344918,0.2582,0.0,alert
2025-12-19 10:14:08.361654,0.2588,0.0,alert
2025-12-19 10:14:08.376183,0.2756,0.0,alert
2025-12-19 10:14:08.395511,0.262,0.0,alert
2025-12-19 10:14:08.417660,0.2601,0.0,alert
2025-12-19 10:14:08.443242,0.2577,0.0,alert
2025-12-19 10:14:08.476054,0.2577,0.0,alert
2025-12-19 10:14:08.486052,0.2579,0.0,alert
2025-12-19 10:14:08.507398,0.2594,0.0,alert
2025-12-19 10:14:08.583404,0.2416,0.0,alert
2025-12-19 10:14:08.623543,0.2679,0.0,alert
2025-12-19 10:14:08.656069,0.26,0.0,alert
2025-12-19 10:14:08.683592,0.2709,0.0,alert
2025-12-19 10:14:08.717773,0.2693,0.0,alert
2025-12-19 10:14:08.748817,0.247,0.0,alert
2025-12-19 10:14:08.781053,0.2393,0.0,alert
2025-12-19 10:14:08.815882,0.2393,0.0,alert
2025-12-19 10:14:08.844286,0.242,0.0,alert
2025-12-19 10:14:08.858086,0.2473,0.02,alert
2025-12-19 10:14:08.890602,0.2509,0.0,alert
2025-12-19 10:14:08.925633,0.2455,0.0,alert
2025-12-19 10:14:08.990389,0.2457,0.0,alert
2025-12-19 10:14:09.044775,0.2496,0.0,alert
2025-12-19 10:14:09.061580,0.2441,0.0,alert
2025-12-19 10:14:09.110474,0.2513,0.0,alert
2025-12-19 10:14:09.128983,0.2697,0.0,alert
2025-12-19 10:14:09.144168,0.2678,0.0,alert
2025-12-19 10:14:09.172523,0.2681,0.0208,alert
2025-12-19 10:14:09.189676,0.2827,0.0,alert
2025-12-19 10:14:09.213647,0.2594,0.0,alert
2025-12-19 10:14:09.262825,0.2598,0.0,alert
2025-12-19 10:14:09.293008,0.252,0.0,alert
2025-12-19 10:14:09.326211,0.26,0.0,alert
2025-12-19 10:14:09.394638,0.2653,0.02,alert
2025-12-19 10:14:09.413641,0.2678,0.0,alert
2025-12-19 10:14:09.455298,0.2736,0.0,alert
2025-12-19 10:14:09.487475,0.2636,0.0,alert
2025-12-19 10:14:09.509950,0.2517,0.0,alert
2025-12-19 10:14:09.548650,0.2621,0.02,alert
2025-12-19 10:14:09.564313,0.2621,0.0,alert
2025-12-19 10:14:09.577817,0.2604,0.0,alert
2025-12-19 10:14:09.630893,0.2622,0.0,alert
2025-12-19 10:14:09.655676,0.2684,0.0,alert
2025-12-19 10:14:09.686675,0.2687,0.0,alert
2025-12-19 10:14:09.725285,0.2641,0.0,alert
2025-12-19 10:14:09.790263,0.27,0.0,alert
2025-12-19 10:14:09.820719,0.2684,0.0,alert
2025-12-19 10:14:09.846151,0.2702,0.0,alert
2025-12-19 10:14:09.879129,0.2674,0.0,alert
