timestamp,frame_idx,ear,mar,label
2025-11-16T19:15:13.658350,0,0.3046,0.0,alert
2025-11-16T19:15:13.782866,1,0.2888,0.0,alert
2025-11-16T19:15:13.802873,2,0.2608,0.0,alert
2025-11-16T19:15:13.835693,3,0.2661,0.0,alert
2025-11-16T19:15:13.870118,4,0.2618,0.0,alert
2025-11-16T19:15:13.900439,5,0.2806,0.0227,alert
2025-11-16T19:15:13.934628,6,0.2883,0.0222,alert
2025-11-16T19:15:13.966205,7,0.2959,0.0,alert
2025-11-16T19:15:13.993571,8,0.2819,0.0,alert
2025-11-16T19:15:14.031106,9,0.2771,0.0,alert
2025-11-16T19:15:14.062925,10,0.293,0.0232,alert
2025-11-16T19:15:14.076088,11,0.2882,0.0,alert
2025-11-16T19:15:14.090539,12,0.2704,0.0,alert
2025-11-16T19:15:14.174616,13,0.2957,0.0,alert
2025-11-16T19:15:14.201753,14,0.3005,0.0222,alert
2025-11-16T19:15:14.238744,15,0.288,0.0,alert
2025-11-16T19:15:14.264744,16,0.2872,0.0,alert
2025-11-16T19:15:14.295742,17,0.2845,0.0,alert
2025-11-16T19:15:14.327252,18,0.2777,0.0227,alert
2025-11-16T19:15:14.359251,19,0.2903,0.0,alert
2025-11-16T19:15:14.391253,20,0.2823,0.0,alert
2025-11-16T19:15:14.425786,21,0.315,0.0222,alert
2025-11-16T19:15:14.433790,22,0.3088,0.0222,alert
2025-11-16T19:15:14.469784,23,0.3054,0.0,alert
2025-11-16T19:15:14.501785,24,0.2847,0.0,alert
2025-11-16T19:15:14.565318,25,0.3071,0.0,alert
2025-11-16T19:15:14.600319,26,0.3134,0.0,alert
2025-11-16T19:15:14.633515,27,0.3026,0.0227,alert
2025-11-16T19:15:14.667583,28,0.3181,0.0,alert
2025-11-16T19:15:14.700377,29,0.3089,0.0,alert
2025-11-16T19:15:14.734327,30,0.3193,0.0,alert
2025-11-16T19:15:14.766371,31,0.3047,0.0,alert
2025-11-16T19:15:14.779523,32,0.3173,0.0232,alert
2025-11-16T19:15:14.795476,33,0.3194,0.0233,alert
2025-11-16T19:15:14.846384,34,0.3149,0.0233,alert
2025-11-16T19:15:14.877627,35,0.3056,0.0,alert
2025-11-16T19:15:14.910635,36,0.3169,0.0,alert
2025-11-16T19:15:14.971515,37,0.3058,0.0,alert
2025-11-16T19:15:15.005482,38,0.2959,0.0,alert
2025-11-16T19:15:15.038991,39,0.2983,0.0,alert
2025-11-16T19:15:15.070301,40,0.3099,0.0,alert
2025-11-16T19:15:15.105309,41,0.3133,0.0,alert
2025-11-16T19:15:15.135373,42,0.3144,0.0227,alert
2025-11-16T19:15:15.150316,43,0.3129,0.0227,alert
2025-11-16T19:15:15.165325,44,0.3114,0.0,alert
2025-11-16T19:15:15.217041,45,0.2959,0.0,alert
2025-11-16T19:15:15.244012,46,0.3099,0.0,alert
2025-11-16T19:15:15.274587,47,0.3238,0.0,alert
2025-11-16T19:15:15.314001,48,0.3147,0.0,alert
2025-11-16T19:15:15.373346,49,0.3135,0.0,alert
2025-11-16T19:15:15.405049,50,0.3104,0.0,alert
2025-11-16T19:15:15.437809,51,0.3122,0.0227,alert
2025-11-16T19:15:15.469839,52,0.3217,0.0227,alert
2025-11-16T19:15:15.499935,53,0.3033,0.0,alert
2025-11-16T19:15:15.516353,54,0.3114,0.0,alert
2025-11-16T19:15:15.547459,55,0.3097,0.0,alert
2025-11-16T19:15:15.583620,56,0.3041,0.0,alert
2025-11-16T19:15:15.612643,57,0.2939,0.0,alert
2025-11-16T19:15:15.647418,58,0.306,0.0233,alert
2025-11-16T19:15:15.678337,59,0.309,0.0,alert
2025-11-16T19:15:15.710247,60,0.3071,0.0233,alert
2025-11-16T19:15:15.774946,61,0.3073,0.0,alert
2025-11-16T19:15:15.807329,62,0.2988,0.0227,alert
2025-11-16T19:15:15.834857,63,0.3119,0.0227,alert
2025-11-16T19:15:15.849218,64,0.292,0.0,alert
2025-11-16T19:15:15.867622,65,0.3055,0.0233,alert
2025-11-16T19:15:15.917653,66,0.2861,0.0,alert
2025-11-16T19:15:15.949908,67,0.2794,0.0,alert
2025-11-16T19:15:15.984808,68,0.2799,0.0,alert
2025-11-16T19:15:16.016303,69,0.3006,0.0,alert
2025-11-16T19:15:16.047842,70,0.2811,0.0,alert
2025-11-16T19:15:16.079279,71,0.2918,0.0232,alert
2025-11-16T19:15:16.109819,72,0.2933,0.0233,alert
2025-11-16T19:15:16.180429,73,0.2991,0.0,alert
2025-11-16T19:15:16.206324,74,0.2996,0.0,alert
2025-11-16T19:15:16.220652,75,0.304,0.0,alert
2025-11-16T19:15:16.232176,76,0.2996,0.0,alert
2025-11-16T19:15:16.284194,77,0.3121,0.0,alert
2025-11-16T19:15:16.316878,78,0.3036,0.0,alert
2025-11-16T19:15:16.350854,79,0.3185,0.0244,alert
2025-11-16T19:15:16.382073,80,0.2966,0.0,alert
2025-11-16T19:15:16.411779,81,0.3135,0.0,alert
2025-11-16T19:15:16.444330,82,0.305,0.0,alert
2025-11-16T19:15:16.477457,83,0.2911,0.0,alert
2025-11-16T19:15:16.509176,84,0.3267,0.0,alert
2025-11-16T19:15:16.578492,85,0.2909,0.0,alert
2025-11-16T19:15:16.595571,86,0.2769,0.0,alert
2025-11-16T19:15:16.621239,87,0.2498,0.0,alert
2025-11-16T19:15:16.653119,88,0.2192,0.0,alert
2025-11-16T19:15:16.684837,89,0.2473,0.0,alert
2025-11-16T19:15:16.718505,90,0.2142,0.0712,alert
2025-11-16T19:15:16.749280,91,0.2353,0.0,alert
2025-11-16T19:15:16.784834,92,0.2366,0.0,alert
2025-11-16T19:15:16.818084,93,0.2333,0.0222,alert
2025-11-16T19:15:16.848647,94,0.2539,0.0,alert
2025-11-16T19:15:16.878214,95,0.1939,0.0,alert
2025-11-16T19:15:16.908773,96,0.0631,0.0,alert
2025-11-16T19:15:16.941715,97,0.0386,0.0,alert
2025-11-16T19:15:16.991712,98,0.1116,0.0227,alert
2025-11-16T19:15:17.025490,99,0.149,0.0,alert
2025-11-16T19:15:17.054871,100,0.1814,0.0435,alert
2025-11-16T19:15:17.085441,101,0.1979,0.0667,alert
2025-11-16T19:15:17.119901,102,0.2286,0.0,alert
2025-11-16T19:15:17.151035,103,0.2484,0.0,alert
2025-11-16T19:15:17.182302,104,0.2648,0.0217,alert
2025-11-16T19:15:17.213671,105,0.2638,0.0,alert
2025-11-16T19:15:17.250736,106,0.3005,0.1064,alert
2025-11-16T19:15:17.279021,107,0.2734,0.0208,alert
2025-11-16T19:15:17.311538,108,0.2617,0.0208,alert
2025-11-16T19:15:17.356213,109,0.2985,0.0208,alert
2025-11-16T19:15:17.389903,110,0.284,0.0,alert
2025-11-16T19:15:17.420021,111,0.3097,0.0,alert
2025-11-16T19:15:17.456720,112,0.3217,0.0,alert
2025-11-16T19:15:17.485236,113,0.2961,0.0,alert
2025-11-16T19:15:17.519373,114,0.2996,0.0208,alert
2025-11-16T19:15:17.549024,115,0.2923,0.0294,alert
2025-11-16T19:15:17.581213,116,0.2927,0.0,alert
2025-11-16T19:15:17.614174,117,0.2971,0.0208,alert
2025-11-16T19:15:17.647899,118,0.3038,0.0,alert
2025-11-16T19:15:17.694169,119,0.3156,0.0,alert
2025-11-16T19:15:17.726002,120,0.3098,0.0,alert
2025-11-16T19:15:17.758838,121,0.2837,0.0,alert
2025-11-16T19:15:17.791737,122,0.293,0.0,alert
2025-11-16T19:15:17.823969,123,0.2878,0.0283,alert
2025-11-16T19:15:17.858095,124,0.2787,0.0,alert
2025-11-16T19:15:17.887743,125,0.2651,0.0,alert
2025-11-16T19:15:17.919196,126,0.2602,0.0,alert
2025-11-16T19:15:17.954945,127,0.2153,0.0,alert
2025-11-16T19:15:17.986940,128,0.2556,0.0,alert
2025-11-16T19:15:18.016303,129,0.2448,0.0,alert
2025-11-16T19:15:18.065473,130,0.3218,0.0336,alert
2025-11-16T19:15:18.097169,131,0.3293,0.0,alert
2025-11-16T19:15:18.129365,132,0.3488,0.0,alert
2025-11-16T19:15:18.159206,133,0.3596,0.0,alert
2025-11-16T19:15:18.191760,134,0.3351,0.0,alert
2025-11-16T19:15:18.224252,135,0.3423,0.0269,alert
2025-11-16T19:15:18.252801,136,0.3453,0.0,alert
2025-11-16T19:15:18.287116,137,0.3268,0.0283,alert
2025-11-16T19:15:18.320891,138,0.3235,0.0268,alert
2025-11-16T19:15:18.351556,139,0.3312,0.0,alert
2025-11-16T19:15:18.398707,140,0.3352,0.0261,alert
2025-11-16T19:15:18.431632,141,0.3393,0.0,alert
2025-11-16T19:15:18.464045,142,0.3249,0.0,alert
2025-11-16T19:15:18.492835,143,0.356,0.0,alert
2025-11-16T19:15:18.531507,144,0.3229,0.0269,alert
2025-11-16T19:15:18.557778,145,0.3249,0.0765,alert
2025-11-16T19:15:18.591237,146,0.3427,0.0261,alert
2025-11-16T19:15:18.625239,147,0.3374,0.051,alert
2025-11-16T19:15:18.657013,148,0.343,0.0262,alert
2025-11-16T19:15:18.686051,149,0.3408,0.0,alert
2025-11-16T19:15:18.721072,150,0.3263,0.0,alert
2025-11-16T19:15:18.767030,151,0.3082,0.0,alert
2025-11-16T19:15:18.799027,152,0.3347,0.0,alert
