timestamp,ear,mar,label
2025-12-19 00:57:06.911122,0.2466,0.0,alert
2025-12-19 00:57:06.954358,0.246,0.0,alert
2025-12-19 00:57:06.970987,0.246,0.0,alert
2025-12-19 00:57:07.015306,0.1969,0.0,alert
2025-12-19 00:57:07.030280,0.2013,0.0,alert
2025-12-19 00:57:07.080925,0.0512,0.0,alert
2025-12-19 00:57:07.101212,0.0512,0.0,alert
2025-12-19 00:57:07.167551,0.1583,0.0188,alert
2025-12-19 00:57:07.186366,0.1432,0.0188,alert
2025-12-19 00:57:07.228960,0.2146,0.0266,alert
2025-12-19 00:57:07.246308,0.2146,0.0188,alert
2025-12-19 00:57:07.291115,0.2348,0.0,alert
2025-12-19 00:57:07.311287,0.2363,0.0,alert
2025-12-19 00:57:07.355009,0.2358,0.0188,alert
2025-12-19 00:57:07.371299,0.2358,0.0266,alert
2025-12-19 00:57:07.419086,0.2509,0.0266,alert
2025-12-19 00:57:07.441174,0.2509,0.0266,alert
2025-12-19 00:57:07.481701,0.2481,0.0185,alert
2025-12-19 00:57:07.495014,0.2481,0.0185,alert
2025-12-19 00:57:07.563463,0.2568,0.0188,alert
2025-12-19 00:57:07.583539,0.2568,0.0,alert
2025-12-19 00:57:07.631159,0.2462,0.0,alert
2025-12-19 00:57:07.647582,0.2462,0.0,alert
2025-12-19 00:57:07.690911,0.2462,0.0,alert
2025-12-19 00:57:07.708995,0.2466,0.0,alert
2025-12-19 00:57:07.755842,0.2474,0.0,alert
2025-12-19 00:57:07.771245,0.2424,0.0,alert
2025-12-19 00:57:07.821515,0.2508,0.0,alert
2025-12-19 00:57:07.847274,0.2508,0.0,alert
2025-12-19 00:57:07.901144,0.2433,0.0,alert
2025-12-19 00:57:07.914462,0.2508,0.0,alert
2025-12-19 00:57:07.961414,0.2474,0.0,alert
2025-12-19 00:57:07.981232,0.2498,0.0,alert
2025-12-19 00:57:08.026720,0.2433,0.0,alert
2025-12-19 00:57:08.041165,0.2576,0.0,alert
2025-12-19 00:57:08.091436,0.2552,0.0,alert
2025-12-19 00:57:08.111587,0.2571,0.0,alert
2025-12-19 00:57:08.161215,0.2525,0.0185,alert
2025-12-19 00:57:08.171358,0.2525,0.0,alert
2025-12-19 00:57:08.221486,0.2525,0.0,alert
2025-12-19 00:57:08.235064,0.2525,0.0266,alert
2025-12-19 00:57:08.298789,0.2586,0.0188,alert
2025-12-19 00:57:08.312354,0.2605,0.0,alert
2025-12-19 00:57:08.360979,0.2605,0.0188,alert
2025-12-19 00:57:08.381360,0.2529,0.0188,alert
2025-12-19 00:57:08.428990,0.2605,0.0188,alert
2025-12-19 00:57:08.441096,0.2548,0.0188,alert
2025-12-19 00:57:08.491343,0.2529,0.0,alert
2025-12-19 00:57:08.515341,0.2529,0.0,alert
2025-12-19 00:57:08.558998,0.2658,0.0,alert
2025-12-19 00:57:08.580874,0.2658,0.0,alert
2025-12-19 00:57:08.621209,0.2701,0.0,alert
2025-12-19 00:57:08.630234,0.2579,0.0,alert
2025-12-19 00:57:08.699240,0.2508,0.0,alert
2025-12-19 00:57:08.719023,0.2607,0.0,alert
2025-12-19 00:57:08.765081,0.2529,0.0188,alert
2025-12-19 00:57:08.785328,0.2525,0.0,alert
2025-12-19 00:57:08.820989,0.2525,0.0,alert
2025-12-19 00:57:08.846843,0.2538,0.0,alert
2025-12-19 00:57:08.891301,0.2466,0.0,alert
2025-12-19 00:57:08.911468,0.2466,0.0,alert
2025-12-19 00:57:08.961147,0.2439,0.0,alert
2025-12-19 00:57:08.975670,0.2364,0.0,alert
2025-12-19 00:57:09.032878,0.2474,0.0,alert
2025-12-19 00:57:09.053762,0.2508,0.0,alert
2025-12-19 00:57:09.090810,0.2471,0.0,alert
2025-12-19 00:57:09.105539,0.2476,0.0,alert
2025-12-19 00:57:09.165545,0.1881,0.0188,alert
2025-12-19 00:57:09.181508,0.1774,0.0,alert
2025-12-19 00:57:09.229037,0.1915,0.0,alert
2025-12-19 00:57:09.247402,0.1798,0.0,alert
2025-12-19 00:57:09.291162,0.2063,0.0,alert
2025-12-19 00:57:09.311466,0.2095,0.0,alert
2025-12-19 00:57:09.356773,0.2266,0.0,alert
2025-12-19 00:57:09.371333,0.2153,0.0,alert
2025-12-19 00:57:09.433905,0.2389,0.0,alert
2025-12-19 00:57:09.454750,0.242,0.0,alert
2025-12-19 00:57:09.490351,0.2508,0.0,alert
2025-12-19 00:57:09.510675,0.2505,0.0,alert
2025-12-19 00:57:09.561545,0.2577,0.0196,alert
2025-12-19 00:57:09.581345,0.25,0.0,alert
2025-12-19 00:57:09.620880,0.2333,0.0195,alert
2025-12-19 00:57:09.641182,0.2328,0.0,alert
2025-12-19 00:57:09.698162,0.2427,0.0,alert
2025-12-19 00:57:09.716285,0.2504,0.0,alert
2025-12-19 00:57:09.771204,0.2461,0.0,alert
2025-12-19 00:57:09.791221,0.2396,0.0,alert
2025-12-19 00:57:09.832532,0.2469,0.0,alert
2025-12-19 00:57:09.851216,0.2344,0.0266,alert
2025-12-19 00:57:09.899816,0.2494,0.0192,alert
2025-12-19 00:57:09.921262,0.2473,0.0,alert
2025-12-19 00:57:09.961524,0.225,0.0267,alert
2025-12-19 00:57:09.980905,0.2399,0.0192,alert
2025-12-19 00:57:10.020591,0.1702,0.0185,alert
2025-12-19 00:57:10.045171,0.1487,0.0185,alert
2025-12-19 00:57:10.096744,0.1083,0.0,alert
2025-12-19 00:57:10.115904,0.1295,0.0,alert
2025-12-19 00:57:10.171343,0.1843,0.0192,alert
2025-12-19 00:57:10.191466,0.1856,0.0,alert
2025-12-19 00:57:10.232660,0.2366,0.0,alert
2025-12-19 00:57:10.251256,0.2274,0.0,alert
2025-12-19 00:57:10.298835,0.2494,0.0196,alert
2025-12-19 00:57:10.319200,0.2326,0.0196,alert
2025-12-19 00:57:10.364842,0.1813,0.0196,alert
2025-12-19 00:57:10.383274,0.1838,0.0192,alert
2025-12-19 00:57:10.421237,0.1619,0.0,alert
2025-12-19 00:57:10.441055,0.1644,0.0196,alert
2025-12-19 00:57:10.489251,0.1487,0.0,alert
2025-12-19 00:57:10.506183,0.1596,0.0196,alert
2025-12-19 00:57:10.575744,0.1164,0.0,alert
2025-12-19 00:57:10.589102,0.1316,0.0,alert
2025-12-19 00:57:10.638830,0.1373,0.0192,alert
2025-12-19 00:57:10.656040,0.1271,0.0,alert
2025-12-19 00:57:10.690678,0.1196,0.0,alert
2025-12-19 00:57:10.714300,0.1332,0.0262,alert
2025-12-19 00:57:10.761396,0.1375,0.0,alert
2025-12-19 00:57:10.781201,0.1315,0.0,alert
2025-12-19 00:57:10.831280,0.1343,0.0192,alert
2025-12-19 00:57:10.847337,0.1409,0.0196,alert
2025-12-19 00:57:10.868816,0.1418,0.0,alert
2025-12-19 00:57:10.911160,0.1449,0.0,alert
2025-12-19 00:57:10.977461,0.1237,0.0192,alert
2025-12-19 00:57:10.991358,0.1299,0.0192,alert
2025-12-19 00:57:11.039262,0.0753,0.0192,alert
2025-12-19 00:57:11.056812,0.0796,0.0192,alert
2025-12-19 00:57:11.098902,0.2031,0.0,alert
2025-12-19 00:57:11.110875,0.1862,0.0,alert
2025-12-19 00:57:11.161256,0.2168,0.0192,alert
2025-12-19 00:57:11.170303,0.232,0.0192,alert
2025-12-19 00:57:11.229223,0.1726,0.0189,alert
2025-12-19 00:57:11.241148,0.1739,0.0192,alert
2025-12-19 00:57:11.261604,0.1726,0.0192,alert
2025-12-19 00:57:11.309616,0.1438,0.0192,alert
2025-12-19 00:57:11.371375,0.1803,0.0,alert
2025-12-19 00:57:11.389166,0.1794,0.0,alert
2025-12-19 00:57:11.436575,0.1527,0.0,alert
2025-12-19 00:57:11.451169,0.1503,0.0,alert
2025-12-19 00:57:11.490577,0.1422,0.0,alert
2025-12-19 00:57:11.510638,0.143,0.0,alert
2025-12-19 00:57:11.561217,0.1567,0.0,alert
2025-12-19 00:57:11.587445,0.1516,0.0,alert
2025-12-19 00:57:11.620979,0.1777,0.0204,alert
2025-12-19 00:57:11.634456,0.1749,0.0,alert
2025-12-19 00:57:11.652698,0.1749,0.0,alert
2025-12-19 00:57:11.700904,0.1558,0.0,alert
2025-12-19 00:57:11.780476,0.1581,0.0,alert
2025-12-19 00:57:11.795870,0.1598,0.02,alert
2025-12-19 00:57:11.830709,0.1619,0.02,alert
2025-12-19 00:57:11.851040,0.1796,0.0,alert
2025-12-19 00:57:11.890452,0.1614,0.0,alert
2025-12-19 00:57:11.910579,0.1614,0.0,alert
2025-12-19 00:57:11.961347,0.1834,0.0,alert
2025-12-19 00:57:11.981328,0.1766,0.0,alert
2025-12-19 00:57:12.003151,0.1766,0.0,alert
2025-12-19 00:57:12.041496,0.2295,0.0277,alert
2025-12-19 00:57:12.061241,0.2314,0.0192,alert
2025-12-19 00:57:12.100339,0.2676,0.0,alert
2025-12-19 00:57:12.171525,0.2966,0.02,alert
2025-12-19 00:57:12.180849,0.2598,0.0196,alert
2025-12-19 00:57:12.230679,0.2673,0.0196,alert
2025-12-19 00:57:12.251223,0.2598,0.0196,alert
2025-12-19 00:57:12.298885,0.2542,0.0,alert
2025-12-19 00:57:12.319263,0.2508,0.0,alert
2025-12-19 00:57:12.361176,0.2635,0.0,alert
2025-12-19 00:57:12.380993,0.2635,0.0,alert
2025-12-19 00:57:12.403595,0.2669,0.0,alert
2025-12-19 00:57:12.445391,0.2698,0.0196,alert
2025-12-19 00:57:12.461154,0.2695,0.0196,alert
2025-12-19 00:57:12.509048,0.2002,0.0192,alert
2025-12-19 00:57:12.571373,0.1017,0.0196,alert
2025-12-19 00:57:12.580349,0.1006,0.0,alert
2025-12-19 00:57:12.639222,0.1995,0.0,alert
2025-12-19 00:57:12.653585,0.1946,0.0196,alert
2025-12-19 00:57:12.693012,0.2236,0.0,alert
2025-12-19 00:57:12.719019,0.2236,0.0196,alert
2025-12-19 00:57:12.761568,0.2451,0.0196,alert
2025-12-19 00:57:12.781063,0.2406,0.0196,alert
2025-12-19 00:57:12.790779,0.2406,0.0196,alert
2025-12-19 00:57:12.845736,0.2517,0.0,alert
2025-12-19 00:57:12.865426,0.2517,0.0,alert
2025-12-19 00:57:12.911470,0.2419,0.0,alert
2025-12-19 00:57:12.971176,0.2448,0.0,drowsy
2025-12-19 00:57:12.981688,0.2359,0.0,drowsy
2025-12-19 00:57:13.030144,0.2359,0.0,drowsy
2025-12-19 00:57:13.052440,0.2359,0.0,drowsy
2025-12-19 00:57:13.096692,0.2578,0.0,drowsy
2025-12-19 00:57:13.114158,0.2578,0.0196,drowsy
2025-12-19 00:57:13.131093,0.2497,0.0196,drowsy
2025-12-19 00:57:13.176075,0.2381,0.0192,drowsy
2025-12-19 00:57:13.190894,0.2536,0.0192,drowsy
2025-12-19 00:57:13.240920,0.2377,0.0,drowsy
2025-12-19 00:57:13.258835,0.2361,0.0,drowsy
2025-12-19 00:57:13.311426,0.2301,0.0,drowsy
2025-12-19 00:57:13.369218,0.1569,0.0,drowsy
2025-12-19 00:57:13.386729,0.1796,0.0,drowsy
2025-12-19 00:57:13.435518,0.0508,0.0,drowsy
2025-12-19 00:57:13.451181,0.0543,0.0192,drowsy
2025-12-19 00:57:13.496149,0.0414,0.0189,drowsy
2025-12-19 00:57:13.515306,0.0341,0.0189,drowsy
2025-12-19 00:57:13.536104,0.0341,0.0192,drowsy
2025-12-19 00:57:13.578865,0.0369,0.0,drowsy
2025-12-19 00:57:13.601216,0.0369,0.0,drowsy
2025-12-19 00:57:13.649296,0.0369,0.0,drowsy
2025-12-19 00:57:13.665242,0.0339,0.0189,drowsy
2025-12-19 00:57:13.712780,0.0293,0.0192,drowsy
2025-12-19 00:57:13.773328,0.0164,0.0,drowsy
2025-12-19 00:57:13.791365,0.0238,0.0,drowsy
2025-12-19 00:57:13.839257,0.0247,0.0192,drowsy
2025-12-19 00:57:13.857151,0.0236,0.0,drowsy
2025-12-19 00:57:13.910498,0.0404,0.0,drowsy
2025-12-19 00:57:13.929353,0.0465,0.0,drowsy
2025-12-19 00:57:13.937753,0.0374,0.0,drowsy
2025-12-19 00:57:13.970499,0.0232,0.0192,drowsy
2025-12-19 00:57:13.991747,0.0344,0.0,drowsy
2025-12-19 00:57:14.044416,0.027,0.0192,drowsy
2025-12-19 00:57:14.058902,0.0267,0.0277,drowsy
2025-12-19 00:57:14.108906,0.0367,0.0,drowsy
2025-12-19 00:57:14.171207,0.034,0.0,drowsy
2025-12-19 00:57:14.180739,0.0341,0.0,drowsy
2025-12-19 00:57:14.241304,0.0409,0.0,drowsy
2025-12-19 00:57:14.258623,0.0376,0.0,drowsy
2025-12-19 00:57:14.279169,0.0399,0.0,drowsy
2025-12-19 00:57:14.310621,0.0429,0.0,drowsy
2025-12-19 00:57:14.329208,0.0429,0.0189,drowsy
2025-12-19 00:57:14.376742,0.0367,0.0189,drowsy
2025-12-19 00:57:14.398817,0.0364,0.0,drowsy
2025-12-19 00:57:14.439483,0.0407,0.0192,drowsy
2025-12-19 00:57:14.461144,0.0475,0.0,drowsy
2025-12-19 00:57:14.501443,0.0403,0.0,drowsy
2025-12-19 00:57:14.568886,0.0396,0.0192,drowsy
2025-12-19 00:57:14.580708,0.0475,0.0,drowsy
2025-12-19 00:57:14.630404,0.0528,0.0,drowsy
2025-12-19 00:57:14.651125,0.0462,0.0,drowsy
2025-12-19 00:57:14.671261,0.0461,0.0,drowsy
2025-12-19 00:57:14.721447,0.04,0.0,drowsy
2025-12-19 00:57:14.733272,0.0318,0.0,drowsy
2025-12-19 00:57:14.770426,0.0446,0.0189,drowsy
2025-12-19 00:57:14.791741,0.0364,0.0,drowsy
2025-12-19 00:57:14.841271,0.041,0.0272,drowsy
2025-12-19 00:57:14.861206,0.0411,0.0267,drowsy
2025-12-19 00:57:14.904526,0.0295,0.0189,drowsy
2025-12-19 00:57:14.977853,0.0333,0.0185,drowsy
2025-12-19 00:57:14.991102,0.0363,0.0189,drowsy
2025-12-19 00:57:15.010908,0.0284,0.0189,drowsy
2025-12-19 00:57:15.051486,0.0262,0.0189,drowsy
2025-12-19 00:57:15.069066,0.026,0.0189,drowsy
2025-12-19 00:57:15.114445,0.033,0.0267,drowsy
2025-12-19 00:57:15.131260,0.033,0.0267,drowsy
2025-12-19 00:57:15.170323,0.0266,0.0185,drowsy
2025-12-19 00:57:15.190818,0.0268,0.0185,drowsy
2025-12-19 00:57:15.247203,0.0264,0.0185,drowsy
2025-12-19 00:57:15.270432,0.0298,0.0185,drowsy
2025-12-19 00:57:15.300311,0.0295,0.0185,drowsy
2025-12-19 00:57:15.371213,0.0362,0.0185,drowsy
2025-12-19 00:57:15.389096,0.0362,0.0,drowsy
2025-12-19 00:57:15.398873,0.0362,0.0185,drowsy
2025-12-19 00:57:15.451147,0.03,0.0262,drowsy
2025-12-19 00:57:15.460401,0.0296,0.0267,drowsy
2025-12-19 00:57:15.510309,0.0392,0.0185,drowsy
2025-12-19 00:57:15.531377,0.0362,0.0185,drowsy
2025-12-19 00:57:15.570530,0.033,0.0182,drowsy
2025-12-19 00:57:15.590269,0.0333,0.0,drowsy
2025-12-19 00:57:15.641047,0.0409,0.0189,drowsy
2025-12-19 00:57:15.650808,0.0409,0.0189,drowsy
2025-12-19 00:57:15.700563,0.0404,0.0,drowsy
2025-12-19 00:57:15.768948,0.0329,0.0267,drowsy
2025-12-19 00:57:15.787103,0.0329,0.0267,drowsy
2025-12-19 00:57:15.805885,0.0329,0.0267,drowsy
2025-12-19 00:57:15.857995,0.0433,0.0185,drowsy
2025-12-19 00:57:15.873414,0.036,0.0189,drowsy
2025-12-19 00:57:15.919094,0.0428,0.0,drowsy
2025-12-19 00:57:15.937013,0.0384,0.0,drowsy
2025-12-19 00:57:15.979495,0.0461,0.0,drowsy
2025-12-19 00:57:15.990398,0.0475,0.0189,drowsy
2025-12-19 00:57:16.042039,0.0475,0.0189,drowsy
2025-12-19 00:57:16.061392,0.0403,0.0,drowsy
2025-12-19 00:57:16.109028,0.0402,0.0,drowsy
2025-12-19 00:57:16.127685,0.0475,0.0,drowsy
2025-12-19 00:57:16.189110,0.0496,0.0,drowsy
2025-12-19 00:57:16.206339,0.0466,0.0,drowsy
2025-12-19 00:57:16.258820,0.0232,0.0189,drowsy
2025-12-19 00:57:16.286033,0.0305,0.0,drowsy
2025-12-19 00:57:16.315290,0.0354,0.0189,drowsy
2025-12-19 00:57:16.333519,0.0433,0.0,drowsy
2025-12-19 00:57:16.371678,0.0456,0.0,drowsy
2025-12-19 00:57:16.390937,0.0456,0.0,drowsy
2025-12-19 00:57:16.442344,0.0333,0.0189,drowsy
2025-12-19 00:57:16.452910,0.033,0.0189,drowsy
2025-12-19 00:57:16.509150,0.045,0.0,drowsy
2025-12-19 00:57:16.525985,0.045,0.0,drowsy
2025-12-19 00:57:16.591572,0.0428,0.0189,drowsy
2025-12-19 00:57:16.601255,0.0572,0.0189,drowsy
2025-12-19 00:57:16.657207,0.0694,0.0189,drowsy
2025-12-19 00:57:16.675909,0.0769,0.0189,drowsy
2025-12-19 00:57:16.710382,0.1636,0.0,drowsy
2025-12-19 00:57:16.731103,0.1584,0.0,drowsy
2025-12-19 00:57:16.770885,0.1316,0.0192,drowsy
2025-12-19 00:57:16.790918,0.1219,0.0,drowsy
2025-12-19 00:57:16.846687,0.0847,0.0,drowsy
2025-12-19 00:57:16.864997,0.0841,0.0,drowsy
2025-12-19 00:57:16.900723,0.152,0.0196,drowsy
2025-12-19 00:57:16.925551,0.1432,0.0196,drowsy
2025-12-19 00:57:16.981376,0.1715,0.0,drowsy
2025-12-19 00:57:17.006459,0.174,0.0,drowsy
2025-12-19 00:57:17.057684,0.1797,0.0,drowsy
2025-12-19 00:57:17.079233,0.1959,0.0272,drowsy
2025-12-19 00:57:17.116251,0.203,0.0272,drowsy
2025-12-19 00:57:17.131565,0.2076,0.0192,drowsy
2025-12-19 00:57:17.179084,0.197,0.0277,drowsy
2025-12-19 00:57:17.198830,0.1988,0.0196,drowsy
2025-12-19 00:57:17.246710,0.224,0.0272,drowsy
2025-12-19 00:57:17.265722,0.224,0.0192,drowsy
2025-12-19 00:57:17.325619,0.2278,0.0277,drowsy
2025-12-19 00:57:17.344726,0.2273,0.0277,drowsy
2025-12-19 00:57:17.389056,0.2282,0.0,drowsy
2025-12-19 00:57:17.405880,0.2473,0.0196,drowsy
2025-12-19 00:57:17.451263,0.2283,0.0,drowsy
2025-12-19 00:57:17.469243,0.2358,0.0,drowsy
2025-12-19 00:57:17.518858,0.2155,0.0,drowsy
2025-12-19 00:57:17.531464,0.205,0.0,drowsy
2025-12-19 00:57:17.570768,0.0636,0.0192,drowsy
2025-12-19 00:57:17.590694,0.0607,0.0,drowsy
2025-12-19 00:57:17.641043,0.1596,0.0267,drowsy
2025-12-19 00:57:17.661463,0.1601,0.0192,drowsy
2025-12-19 00:57:17.727876,0.2023,0.0192,drowsy
2025-12-19 00:57:17.741203,0.2113,0.0,drowsy
2025-12-19 00:57:17.788815,0.2006,0.0,drowsy
2025-12-19 00:57:17.806290,0.1983,0.0,drowsy
2025-12-19 00:57:17.853259,0.2195,0.0,drowsy
2025-12-19 00:57:17.871497,0.2199,0.0272,drowsy
2025-12-19 00:57:17.910631,0.2393,0.0,drowsy
2025-12-19 00:57:17.931308,0.2319,0.0,drowsy
2025-12-19 00:57:17.979157,0.2337,0.0,drowsy
2025-12-19 00:57:18.001503,0.2337,0.0,drowsy
2025-12-19 00:57:18.060948,0.2362,0.0,drowsy
2025-12-19 00:57:18.070554,0.2443,0.0,drowsy
2025-12-19 00:57:18.120977,0.2337,0.0,drowsy
2025-12-19 00:57:18.134419,0.2337,0.0,drowsy
2025-12-19 00:57:18.183943,0.2104,0.0192,drowsy
2025-12-19 00:57:18.201337,0.2049,0.0192,drowsy
2025-12-19 00:57:18.245997,0.0999,0.0,drowsy
2025-12-19 00:57:18.260843,0.0875,0.0189,drowsy
2025-12-19 00:57:18.312398,0.0258,0.0,drowsy
2025-12-19 00:57:18.331304,0.0283,0.0,drowsy
2025-12-19 00:57:18.381162,0.0258,0.0267,drowsy
2025-12-19 00:57:18.391356,0.0258,0.0,drowsy
2025-12-19 00:57:18.458978,0.0215,0.0,drowsy
2025-12-19 00:57:18.470809,0.0215,0.0,drowsy
2025-12-19 00:57:18.519088,0.0335,0.0189,drowsy
2025-12-19 00:57:18.539115,0.0255,0.0,drowsy
2025-12-19 00:57:18.589245,0.0261,0.0188,drowsy
2025-12-19 00:57:18.605729,0.0182,0.0188,drowsy
2025-12-19 00:57:18.657365,0.0398,0.0188,drowsy
2025-12-19 00:57:18.677558,0.0289,0.0188,drowsy
2025-12-19 00:57:18.716300,0.0254,0.0261,drowsy
2025-12-19 00:57:18.736868,0.0254,0.0266,drowsy
2025-12-19 00:57:18.781555,0.0223,0.0,drowsy
2025-12-19 00:57:18.794400,0.0367,0.0185,drowsy
2025-12-19 00:57:18.861152,0.033,0.0185,drowsy
2025-12-19 00:57:18.885518,0.0363,0.0185,drowsy
2025-12-19 00:57:18.923085,0.0363,0.0189,drowsy
2025-12-19 00:57:18.938866,0.0363,0.0,drowsy
2025-12-19 00:57:18.980506,0.033,0.0185,drowsy
2025-12-19 00:57:19.003417,0.0369,0.0185,drowsy
2025-12-19 00:57:19.051172,0.0482,0.0,drowsy
2025-12-19 00:57:19.071605,0.0393,0.0,drowsy
2025-12-19 00:57:19.121123,0.0333,0.0,drowsy
2025-12-19 00:57:19.140650,0.0579,0.0,drowsy
2025-12-19 00:57:19.190983,0.0504,0.0,drowsy
2025-12-19 00:57:19.211199,0.0533,0.0,drowsy
2025-12-19 00:57:19.250840,0.0392,0.0,drowsy
2025-12-19 00:57:19.270990,0.0362,0.0,drowsy
2025-12-19 00:57:19.322699,0.0346,0.0,drowsy
2025-12-19 00:57:19.341264,0.0298,0.0,drowsy
2025-12-19 00:57:19.388837,0.0377,0.0,drowsy
2025-12-19 00:57:19.407197,0.0323,0.0185,drowsy
2025-12-19 00:57:19.451536,0.0444,0.0,drowsy
2025-12-19 00:57:19.471698,0.0392,0.0,drowsy
2025-12-19 00:57:19.512340,0.0388,0.0,drowsy
2025-12-19 00:57:19.530938,0.0357,0.0189,drowsy
2025-12-19 00:57:19.598811,0.0363,0.0,drowsy
2025-12-19 00:57:19.618395,0.0284,0.02,drowsy
2025-12-19 00:57:19.659226,0.0465,0.0,drowsy
2025-12-19 00:57:19.670420,0.0465,0.0,drowsy
2025-12-19 00:57:19.721256,0.0392,0.0196,drowsy
2025-12-19 00:57:19.739075,0.0399,0.0,drowsy
2025-12-19 00:57:19.780829,0.0284,0.0192,drowsy
2025-12-19 00:57:19.805873,0.0365,0.0,drowsy
2025-12-19 00:57:19.851030,0.0398,0.0,drowsy
2025-12-19 00:57:19.871140,0.0397,0.0196,drowsy
2025-12-19 00:57:19.910577,0.0618,0.0,drowsy
2025-12-19 00:57:19.931133,0.056,0.0189,drowsy
2025-12-19 00:57:19.991565,0.0512,0.0189,drowsy
2025-12-19 00:57:20.008837,0.0617,0.0,drowsy
2025-12-19 00:57:20.051919,0.0698,0.0,drowsy
2025-12-19 00:57:20.070928,0.0556,0.0,drowsy
2025-12-19 00:57:20.124000,0.0872,0.0,drowsy
2025-12-19 00:57:20.130485,0.0838,0.0,drowsy
2025-12-19 00:57:20.186930,0.0904,0.0,drowsy
2025-12-19 00:57:20.201642,0.094,0.0,drowsy
2025-12-19 00:57:20.258883,0.1033,0.0,drowsy
2025-12-19 00:57:20.277075,0.1004,0.0,drowsy
2025-12-19 00:57:20.333277,0.1036,0.0,drowsy
2025-12-19 00:57:20.351399,0.1177,0.0192,drowsy
2025-12-19 00:57:20.399249,0.112,0.0,drowsy
2025-12-19 00:57:20.411190,0.1144,0.0262,drowsy
2025-12-19 00:57:20.456188,0.1178,0.0192,drowsy
