timestamp,frame_idx,ear,mar,label
2025-11-16T20:01:52.542117,0,0.1773,0.0,alert
2025-11-16T20:01:52.645034,1,0.2507,0.0357,alert
2025-11-16T20:01:52.663024,2,0.2489,0.037,alert
2025-11-16T20:01:52.672024,3,0.2432,0.0357,alert
2025-11-16T20:01:52.690037,4,0.2698,0.0,alert
2025-11-16T20:01:52.702589,5,0.2538,0.0357,alert
2025-11-16T20:01:52.717985,6,0.277,0.0,alert
2025-11-16T20:01:52.750801,7,0.2554,0.0357,alert
2025-11-16T20:01:52.780597,8,0.2758,0.0,alert
2025-11-16T20:01:52.799853,9,0.2881,0.0,alert
2025-11-16T20:01:52.860656,10,0.2703,0.0,alert
2025-11-16T20:01:52.890509,11,0.2703,0.0333,alert
2025-11-16T20:01:52.923763,12,0.2765,0.0,alert
2025-11-16T20:01:52.952775,13,0.2861,0.0,alert
2025-11-16T20:01:52.986576,14,0.2814,0.0,alert
2025-11-16T20:01:53.017609,15,0.2553,0.0,alert
2025-11-16T20:01:53.051083,16,0.2665,0.0,alert
2025-11-16T20:01:53.081583,17,0.2629,0.0,alert
2025-11-16T20:01:53.114053,18,0.2617,0.0,alert
2025-11-16T20:01:53.146556,19,0.2569,0.0303,alert
2025-11-16T20:01:53.168391,20,0.2569,0.0303,alert
2025-11-16T20:01:53.182383,21,0.2567,0.0,alert
2025-11-16T20:01:53.260883,22,0.2514,0.0,alert
2025-11-16T20:01:53.288886,23,0.2224,0.0,alert
2025-11-16T20:01:53.321399,24,0.2241,0.0,alert
2025-11-16T20:01:53.353398,25,0.1321,0.0,alert
2025-11-16T20:01:53.385403,26,0.1958,0.0,alert
2025-11-16T20:01:53.416910,27,0.221,0.0,alert
2025-11-16T20:01:53.448909,28,0.2677,0.0,alert
2025-11-16T20:01:53.482914,29,0.2725,0.0,alert
2025-11-16T20:01:53.516427,30,0.2665,0.0,alert
2025-11-16T20:01:53.541429,31,0.2665,0.0,alert
2025-11-16T20:01:53.562427,32,0.2231,0.0,alert
2025-11-16T20:01:53.596057,33,0.1284,0.0,alert
2025-11-16T20:01:53.658856,34,0.1321,0.0,alert
2025-11-16T20:01:53.692420,35,0.2127,0.0,alert
2025-11-16T20:01:53.724038,36,0.2091,0.0,alert
2025-11-16T20:01:53.758168,37,0.2364,0.0,alert
2025-11-16T20:01:53.790178,38,0.2615,0.0,alert
2025-11-16T20:01:53.819946,39,0.2603,0.0,alert
2025-11-16T20:01:53.849880,40,0.2791,0.0,alert
2025-11-16T20:01:53.866469,41,0.2662,0.0,alert
2025-11-16T20:01:53.884488,42,0.266,0.0,alert
2025-11-16T20:01:53.929609,43,0.2857,0.0,alert
2025-11-16T20:01:53.963905,44,0.2602,0.0,alert
2025-11-16T20:01:53.995016,45,0.2602,0.0,alert
2025-11-16T20:01:54.057289,46,0.2874,0.0,alert
2025-11-16T20:01:54.095421,47,0.2784,0.0,alert
2025-11-16T20:01:54.131815,48,0.2666,0.0,alert
2025-11-16T20:01:54.158636,49,0.2732,0.0,alert
2025-11-16T20:01:54.193632,50,0.2754,0.0,alert
2025-11-16T20:01:54.223143,51,0.2824,0.0,alert
2025-11-16T20:01:54.246202,52,0.2828,0.0,alert
2025-11-16T20:01:54.261147,53,0.2828,0.0,alert
2025-11-16T20:01:54.303987,54,0.2744,0.0,alert
2025-11-16T20:01:54.340250,55,0.2987,0.0,alert
2025-11-16T20:01:54.372238,56,0.2882,0.0,alert
2025-11-16T20:01:54.402886,57,0.269,0.0,alert
2025-11-16T20:01:54.465484,58,0.2679,0.0,alert
2025-11-16T20:01:54.497399,59,0.2677,0.0,alert
2025-11-16T20:01:54.530872,60,0.2862,0.0,alert
