timestamp,frame_idx,ear,mar,label
2025-11-16T19:59:22.016987,0,0.2603,0.0,alert
2025-11-16T19:59:22.101736,1,0.2628,0.0,alert
2025-11-16T19:59:22.119857,2,0.2307,0.0,alert
2025-11-16T19:59:22.145674,3,0.204,0.0,alert
2025-11-16T19:59:22.174059,4,0.1327,0.0312,alert
2025-11-16T19:59:22.212199,5,0.1721,0.0,alert
2025-11-16T19:59:22.245580,6,0.1302,0.0,alert
2025-11-16T19:59:22.268522,7,0.1723,0.0,alert
2025-11-16T19:59:22.299525,8,0.119,0.0,alert
2025-11-16T19:59:22.334831,9,0.152,0.0,alert
2025-11-16T19:59:22.387172,10,0.1631,0.0,alert
2025-11-16T19:59:22.420025,11,0.1364,0.0,alert
2025-11-16T19:59:22.450652,12,0.1517,0.0,alert
2025-11-16T19:59:22.483657,13,0.143,0.0,alert
2025-11-16T19:59:22.516772,14,0.1794,0.0,alert
2025-11-16T19:59:22.550622,15,0.2486,0.0,alert
2025-11-16T19:59:22.585840,16,0.2792,0.0303,alert
2025-11-16T19:59:22.612502,17,0.3064,0.0,alert
2025-11-16T19:59:22.646364,18,0.2802,0.0,alert
2025-11-16T19:59:22.676241,19,0.3196,0.0,alert
2025-11-16T19:59:22.688222,20,0.3028,0.0,alert
2025-11-16T19:59:22.757822,21,0.3102,0.0,alert
2025-11-16T19:59:22.789186,22,0.2957,0.0,alert
2025-11-16T19:59:22.819603,23,0.2869,0.0303,alert
2025-11-16T19:59:22.852801,24,0.283,0.0,alert
2025-11-16T19:59:22.882815,25,0.3106,0.0,alert
2025-11-16T19:59:22.915460,26,0.3237,0.0,alert
2025-11-16T19:59:22.948628,27,0.304,0.0,alert
2025-11-16T19:59:22.979322,28,0.3175,0.0,alert
2025-11-16T19:59:23.018393,29,0.3207,0.0,alert
2025-11-16T19:59:23.045632,30,0.3169,0.0303,alert
2025-11-16T19:59:23.059210,31,0.3127,0.0303,alert
2025-11-16T19:59:23.093541,32,0.2957,0.0,alert
2025-11-16T19:59:23.158460,33,0.2892,0.0,alert
2025-11-16T19:59:23.188273,34,0.3069,0.0,alert
2025-11-16T19:59:23.220280,35,0.2988,0.0,alert
2025-11-16T19:59:23.250275,36,0.2913,0.0,alert
2025-11-16T19:59:23.275274,37,0.285,0.0,alert
2025-11-16T19:59:23.310152,38,0.3115,0.0,alert
2025-11-16T19:59:23.347443,39,0.3036,0.0303,alert
2025-11-16T19:59:23.379540,40,0.2894,0.0,alert
2025-11-16T19:59:23.392553,41,0.2892,0.0,alert
2025-11-16T19:59:23.408156,42,0.28,0.0,alert
2025-11-16T19:59:23.459052,43,0.2951,0.0,alert
2025-11-16T19:59:23.491723,44,0.2915,0.0,alert
2025-11-16T19:59:23.554455,45,0.287,0.0,alert
2025-11-16T19:59:23.586133,46,0.2982,0.0,alert
2025-11-16T19:59:23.617735,47,0.2982,0.0,alert
2025-11-16T19:59:23.653450,48,0.3047,0.0303,alert
2025-11-16T19:59:23.684213,49,0.2994,0.0,alert
2025-11-16T19:59:23.715020,50,0.3234,0.0,alert
2025-11-16T19:59:23.747106,51,0.2964,0.0,alert
2025-11-16T19:59:23.759989,52,0.2996,0.0,alert
2025-11-16T19:59:23.778112,53,0.2961,0.0,alert
2025-11-16T19:59:23.826246,54,0.2869,0.0,alert
2025-11-16T19:59:23.864921,55,0.2934,0.0,alert
2025-11-16T19:59:23.890316,56,0.2629,0.0,alert
2025-11-16T19:59:23.955379,57,0.2365,0.0,alert
2025-11-16T19:59:23.986404,58,0.2282,0.0,alert
2025-11-16T19:59:24.018268,59,0.2575,0.0,alert
2025-11-16T19:59:24.050446,60,0.2501,0.0294,alert
2025-11-16T19:59:24.087758,61,0.2499,0.0,alert
2025-11-16T19:59:24.114755,62,0.263,0.0,alert
2025-11-16T19:59:24.138845,63,0.263,0.0,alert
